1553	86.535332	86.456954	0.078378	0.167179	1.652697	2.453241	0.784485	2.281172	26.138491	94.849581	-86.011181	73.040000	13489.000000
1471	86.437823	86.517235	-0.079412	1.072245	1.888777	1.328940	0.923464	2.949261	3.672131	94.430550	-84.047974	54.939882	13489.000000
845	86.717802	86.525237	0.192565	0.291306	2.174491	1.740195	0.318728	1.024638	17.323675	94.632805	-84.815154	71.240000	13407.000000
879	86.315865	86.649764	-0.333898	2.842081	0.939333	2.617746	1.664888	3.711811	3.000000	95.285994	-82.116427	85.280000	13407.000000
1617	86.516140	86.541689	-0.025549	0.565430	2.035647	2.781318	0.625095	0.513881	4.363363	90.262220	-77.784720	79.520000	13489.000000
1406	86.591791	86.481559	0.110232	0.518718	3.354518	3.979120	1.523939	2.865434	2.766900	99.971166	-80.105993	55.354650	13489.000000
569	87.182554	87.017311	0.165243	2.444631	2.136051	2.614286	2.793751	1.382494	1.000000	83.653643	-65.817814	77.720000	13271.000000
1324	87.342462	87.327274	0.015188	4.207293	0.760352	4.424458	3.254619	2.410246	3.086486	96.520023	-73.230765	59.720000	13310.000000
1523	86.885605	86.424411	0.461194	4.245661	3.283332	0.908652	0.584684	2.616652	3.949807	88.229086	-81.761158	75.200000	13489.000000
10	86.454231	86.428968	0.025263	2.974504	1.643739	2.002448	0.484747	1.863522	5.212564	84.555869	-89.769335	67.640000	13490.000000
926	87.061353	86.929135	0.132218	2.948838	1.077975	5.232551	1.632617	2.713447	2.718310	98.720071	-72.397117	64.400000	13407.000000
1415	87.040732	88.229136	-1.188404	2.004406	7.160033	3.201900	2.798767	3.194348	1.000000	79.760205	-78.176704	30.793365	13489.000000
1646	86.106253	86.202053	-0.095800	1.762796	0.172252	3.344826	1.308680	1.381243	6.604635	99.930590	-77.458812	79.160000	13489.000000
237	86.562321	86.686822	-0.124501	0.173814	1.716665	2.594683	0.143133	0.657400	36.539057	100.000000	-73.441866	75.560000	13490.000000
671	88.624173	88.822617	-0.198445	3.465368	1.926141	2.516068	4.501241	2.415533	0.737733	90.597551	-63.171877	28.940000	13271.000000
1140	87.566256	87.481902	0.084353	2.322044	1.489120	3.373671	2.050715	0.108641	1.000000	99.000000	-78.906757	32.720000	13310.000000
1006	87.393427	87.827669	-0.434242	2.763130	4.920478	4.262469	2.543468	1.597076	1.000000	56.727278	-78.554881	47.373199	13407.000000
1323	87.011535	86.981655	0.029880	0.000000	0.470179	3.199964	1.694713	0.853029	5.528846	100.000000	-72.940000	61.160000	13310.000000
446	88.128317	88.168654	-0.040337	1.346336	1.809378	4.673635	5.100035	1.305536	1.000000	89.000000	-62.314879	40.280000	13271.000000
819	86.733661	86.538761	0.194900	1.690459	4.740720	2.162182	1.057264	0.696142	1.000000	75.396631	-81.251455	64.040000	13407.000000
310	86.412240	86.985316	-0.573076	3.108500	3.168696	2.850309	2.204444	1.117050	4.000000	99.000000	-74.541134	66.938693	13490.000000
353	86.326865	86.577581	-0.250716	2.464844	0.881864	3.965153	1.468415	1.394269	13.605263	100.000000	-80.951124	54.388736	13490.000000
945	87.132156	87.101895	0.030261	3.676962	1.269391	3.743106	3.232556	1.462958	2.000000	98.024485	-63.755782	78.080000	13407.000000
1181	86.789189	86.598437	0.190752	1.060780	1.198163	3.387656	1.138624	2.826388	5.832512	98.761681	-79.765516	58.106087	13310.000000
785	86.327393	86.526035	-0.198642	1.217166	2.617014	3.829710	2.221205	3.446344	44.002141	97.000000	-85.910516	64.400000	13407.000000
1234	87.359962	87.315806	0.044157	2.934866	2.545619	4.213149	3.270214	1.200301	1.000000	75.515593	-64.189146	68.360000	13310.000000
1151	87.165528	87.023973	0.141555	0.413677	3.585808	5.574379	2.910299	1.900104	4.000000	99.000000	-83.087156	46.040000	13310.000000
783	87.057088	87.051036	0.006053	2.854335	1.565652	1.006317	1.042578	0.754276	2.000000	95.339339	-81.199361	51.440000	13407.000000
365	88.516417	88.748146	-0.231729	0.482765	2.786863	4.047502	4.148734	3.060556	10.506359	87.000000	-78.478069	18.500000	13271.000000
249	86.622834	86.859126	-0.236293	3.267267	0.729501	3.268600	2.409644	1.025530	2.213286	97.700959	-69.634130	77.000000	13490.000000
698	88.023674	88.199891	-0.176217	2.216050	1.168934	0.516552	1.725878	0.753512	0.060792	31.000000	-67.399548	43.160000	13407.000000
