  2.0643948248186e+01  1.6650140129775e-01
  2.0712197414226e+01  1.7046262397044e-01
  2.0809435510366e+01  1.7650939661000e-01
  2.0906673606507e+01  1.8268018652648e-01
  2.1003911702647e+01  1.8897608432288e-01
  2.1149768846858e+01  1.9815699692009e-01
  2.1344245039138e+01  2.1148823096166e-01
  2.1538721231419e+01  2.2526335654740e-01
  2.1733197423700e+01  2.3948057984388e-01
  2.1859038577544e+01  2.4960714012411e-01
  2.1956276673684e+01  2.5662981816440e-01
  2.2122149808261e+01  2.6920223841975e-01
  2.2316626000542e+01  2.8479147686159e-01
  2.2462483144752e+01  2.9739886130022e-01
  2.2515202790293e+01  3.0213080792388e-01
  2.2563821838363e+01  3.0595013651140e-01
  2.2656959337033e+01  3.1388394895705e-01
  2.2754197433173e+01  3.2234268583846e-01
  2.2851435529314e+01  3.3093540604041e-01
  2.2948673625454e+01  3.3966372352451e-01
  2.3045911721594e+01  3.4853011898858e-01
  2.3122747954972e+01  3.5583448653468e-01
  2.3171367003042e+01  3.6042775418410e-01
  2.3240387913875e+01  3.6668829442546e-01
  2.3337626010015e+01  3.7597125930582e-01
  2.3434864106156e+01  3.8536821783045e-01
  2.3532102202296e+01  3.9487966364086e-01
  2.3629340298436e+01  4.0450329793380e-01
  2.3726578394577e+01  4.1423706719388e-01
  2.3778912167721e+01  4.1987206114599e-01
  2.3827531215791e+01  4.2449256894969e-01
  2.3921054586857e+01  4.3402824040814e-01
  2.4018292682998e+01  4.4408677530144e-01
  2.4115530779138e+01  4.5424709641387e-01
  2.4212768875279e+01  4.6450827576328e-01
  2.4310006971419e+01  4.7485462243742e-01
  2.4386457332399e+01  4.8323765866292e-01
  2.4435076380470e+01  4.8851632301808e-01
  2.4504483163700e+01  4.9579014647405e-01
  2.4601721259840e+01  5.0639968209085e-01
  2.4698959355980e+01  5.1718643446755e-01
  2.4796197452121e+01  5.2820741577642e-01
  2.4893435548261e+01  5.3950486474396e-01
  2.4990673644401e+01  5.5114570741083e-01
  2.5042621545148e+01  5.5815559255127e-01
  2.5091240593218e+01  5.6380214722477e-01
  2.5185149836682e+01  5.7586275663867e-01
  2.5282387932822e+01  5.8874135479457e-01
  2.5379626028963e+01  6.0190480489191e-01
  2.5476864125103e+01  6.1526045438603e-01
  2.5574102221243e+01  6.2875547489238e-01
  2.5647030793349e+01  6.3926417757083e-01
  2.5674476233862e+01  6.4326193590080e-01
  2.5698785757897e+01  6.4653078910360e-01
  2.5744268889489e+01  6.5287246157516e-01
  2.5792887937559e+01  6.5966478497568e-01
  2.5841506985629e+01  6.6643456523761e-01
  2.5890126033699e+01  6.7318484432005e-01
  2.5938745081770e+01  6.7991670032830e-01
  2.5978248816202e+01  6.8544005541585e-01
  2.6002558340237e+01  6.8882439614004e-01
  2.6060292701945e+01  6.9646317140069e-01
  2.6157530798085e+01  7.0984868098540e-01
  2.6254768894226e+01  7.2319329868839e-01
  2.6306330922576e+01  7.3062486265856e-01
  2.6354949970646e+01  7.3697345369773e-01
  2.6449245086506e+01  7.4991009571233e-01
  2.6546483182647e+01  7.6331451087015e-01
  2.6643721278787e+01  7.7678038553904e-01
  2.6740959374927e+01  7.9031519593558e-01
  2.6838197471068e+01  8.0391805456369e-01
  2.6913876087255e+01  8.1476454877636e-01
  2.6962495135325e+01  8.2166556417815e-01
  2.7032673663349e+01  8.3136957596102e-01
  2.7129911759489e+01  8.4530162268899e-01
  2.7227149855629e+01  8.5937541125922e-01
  2.7324387951769e+01  8.7360714194138e-01
  2.7421626047910e+01  8.8800885898197e-01
  2.7518864144050e+01  9.0258376696917e-01
  2.7570040300004e+01  9.1078187002543e-01
  2.7618659348074e+01  9.1775533226059e-01
  2.7713340336331e+01  9.3225062962782e-01
  2.7810578432471e+01  9.4732658192966e-01
  2.7907816528612e+01  9.6256043180304e-01
  2.8005054624752e+01  9.7795994848854e-01
  2.8102292720892e+01  9.9352766433371e-01
  2.8177585464683e+01  1.0059710770824e+00
  2.8226204512753e+01  1.0139193511535e+00
  2.8296768913173e+01  1.0251580044800e+00
  2.8394007009313e+01  1.0412692921395e+00
  2.8491245105454e+01  1.0575988357079e+00
  2.8588483201594e+01  1.0742943155580e+00
  2.8685721297734e+01  1.0912420605954e+00
  2.8782959393875e+01  1.1084258836130e+00
  2.8833749677431e+01  1.1180694070609e+00
  2.8882368725502e+01  1.1262537284933e+00
  2.8977435586155e+01  1.1434391019410e+00
  2.9074673682296e+01  1.1612476972970e+00
  2.9171911778436e+01  1.1792408873569e+00
  2.9269149874576e+01  1.1974130321847e+00
  2.9366387970717e+01  1.2156845645889e+00
  2.9441294842110e+01  1.2301077455174e+00
  2.9489913890180e+01  1.2393107657459e+00
  2.9560864162997e+01  1.2523857259993e+00
  2.9658102259138e+01  1.2708183483466e+00
  2.9755340355278e+01  1.2892910353905e+00
  2.9852578451418e+01  1.3078032921273e+00
  2.9949816547559e+01  1.3263570018565e+00
  3.0047054643699e+01  1.3449309858501e+00
  3.0097459054859e+01  1.3549867520297e+00
  3.0146078102929e+01  1.3638231950616e+00
  3.0241530835980e+01  1.3820066158774e+00
  3.0338768932120e+01  1.4005790676571e+00
  3.0436007028261e+01  1.4191893719302e+00
  3.0533245124401e+01  1.4378666339050e+00
  3.0630483220541e+01  1.4566276657071e+00
  3.0705004219538e+01  1.4713363402075e+00
  3.0753623267608e+01  1.4808086428463e+00
  3.0824959412822e+01  1.4944367738368e+00
  3.0922197508962e+01  1.5136220071622e+00
  3.1019435605103e+01  1.5330298129964e+00
  3.1116673701243e+01  1.5526768462653e+00
  3.1213911797383e+01  1.5726243479289e+00
  3.1311149893524e+01  1.5930488038712e+00
  3.1361168432287e+01  1.6043375847324e+00
  3.1409787480357e+01  1.6141086774427e+00
  3.1505626085804e+01  1.6348024817190e+00
  3.1602864181945e+01  1.6560745305338e+00
  3.1700102278085e+01  1.6775527354758e+00
  3.1797340374225e+01  1.6992107813848e+00
  3.1894578470366e+01  1.7210259011008e+00
  3.1968713596966e+01  1.7380998817588e+00
  3.2017332645036e+01  1.7490928705980e+00
  3.2089054662646e+01  1.7649464246776e+00
  3.2186292758787e+01  1.7869943041220e+00
  3.2259221330892e+01  1.8038639555261e+00
  3.2296795703340e+01  1.8124625355412e+00
  3.2321105227375e+01  1.8179684304728e+00
  3.2356459427032e+01  1.8258370348832e+00
  3.2405078475103e+01  1.8368166823728e+00
  3.2453697523173e+01  1.8477760873569e+00
  3.2502316571243e+01  1.8587142851190e+00
  3.2550935619313e+01  1.8696312772095e+00
  3.2599554667383e+01  1.8805242559359e+00
  3.2624877809715e+01  1.8863476811064e+00
  3.2649187333750e+01  1.8916311460753e+00
  3.2696792763524e+01  1.9022446644289e+00
  3.2745411811594e+01  1.9130759488682e+00
  3.2794030859664e+01  1.9238640753325e+00
  3.2842649907734e+01  1.9346118971188e+00
  3.2891268955804e+01  1.9453248597736e+00
  3.2928650392054e+01  1.9536159996593e+00
  3.2952959916089e+01  1.9589532018248e+00
  3.2988507051945e+01  1.9666518817204e+00
  3.3037126100015e+01  1.9772828242200e+00
  3.3085745148085e+01  1.9878923276748e+00
  3.3134364196155e+01  1.9984855872923e+00
  3.3182983244225e+01  2.0092546533789e+00
  3.3231602292295e+01  2.0202176406949e+00
  3.3256732498428e+01  2.0262062096915e+00
  3.3281042022464e+01  2.0315738721971e+00
  3.3328840388436e+01  2.0427099339776e+00
  3.3377459436506e+01  2.0542272225980e+00
  3.3426078484576e+01  2.0658741096842e+00
  3.3474697532646e+01  2.0776344016856e+00
  3.3523316580716e+01  2.0894976142501e+00
  3.3560505080768e+01  2.0987749643999e+00
  3.3584814604803e+01  2.1047690644511e+00
  3.3620554676857e+01  2.1134358704931e+00
  3.3669173724927e+01  2.1255079545647e+00
  3.3717792772997e+01  2.1376336034852e+00
  3.3766411821067e+01  2.1498169898094e+00
  3.3815030869138e+01  2.1620533908509e+00
  3.3863649917208e+01  2.1743376923997e+00
  3.3888587187142e+01  2.1809034284105e+00
  3.3912896711177e+01  2.1868323258851e+00
  3.3960888013348e+01  2.1990280046909e+00
  3.4009507061418e+01  2.2114247509741e+00
  3.4058126109488e+01  2.2238501120227e+00
  3.4106745157559e+01  2.2362999062657e+00
  3.4155364205629e+01  2.2487692146995e+00
  3.4192359769482e+01  2.2584010167011e+00
  3.4216669293517e+01  2.2646486375337e+00
  3.4252602301769e+01  2.2737444205829e+00
  3.4301221349839e+01  2.2862465472369e+00
  3.4349840397909e+01  2.2987219477226e+00
  3.4398459445980e+01  2.3111912172970e+00
  3.4447078494050e+01  2.3236623820718e+00
  3.4495697542120e+01  2.3361370591316e+00
  3.4520441875856e+01  2.3426912417826e+00
  3.4544751399891e+01  2.3487329752972e+00
  3.4592935638260e+01  2.3611029671759e+00
  3.4641554686330e+01  2.3735985689420e+00
  3.4690173734401e+01  2.3861040826946e+00
  3.4738792782471e+01  2.3986206646080e+00
  3.4811721354576e+01  2.4170895799037e+00
  3.4908959450716e+01  2.4422272743840e+00
  3.5006197546857e+01  2.4674190147862e+00
  3.5103435642997e+01  2.4926785369597e+00
  3.5152296564570e+01  2.5059511634541e+00
  3.5200915612640e+01  2.5180487042615e+00
  3.5297911835278e+01  2.5433209661652e+00
  3.5395149931418e+01  2.5686861564040e+00
  3.5492388027558e+01  2.5940710417952e+00
  3.5589626123699e+01  2.6194337980999e+00
  3.5686864219839e+01  2.6447528908163e+00
  3.5759841729249e+01  2.6640113512033e+00
  3.5808460777319e+01  2.6766102638761e+00
  3.5881340412120e+01  2.6952051369911e+00
  3.5978578508260e+01  2.7203093144318e+00
  3.6075816604400e+01  2.7452908814514e+00
  3.6173054700541e+01  2.7701463969026e+00
  3.6270292796681e+01  2.7948638050188e+00
  3.6367386893928e+01  2.8193962927000e+00
  3.6416005941998e+01  2.8319649102307e+00
  3.6464768988962e+01  2.8438388032881e+00
  3.6562007085102e+01  2.8680791138466e+00
  3.6659245181243e+01  2.8921452153244e+00
  3.6756483277383e+01  2.9160324365851e+00
  3.6853721373523e+01  2.9397343266950e+00
  3.6950959469664e+01  2.9632442283187e+00
  3.7023551106676e+01  2.9808114832308e+00
  3.7072170154747e+01  2.9924017014757e+00
  3.7145435661944e+01  3.0096560222580e+00
  3.7242673758085e+01  3.0325477279857e+00
  3.7339911854225e+01  3.0552099756533e+00
  3.7437149950365e+01  3.0776387983740e+00
  3.7534388046506e+01  3.0998343122020e+00
  3.7631096271355e+01  3.1216642328279e+00
  3.7679715319425e+01  3.1326469755950e+00
  3.7728864238786e+01  3.1434612820759e+00
  3.7826102334927e+01  3.1648565106192e+00
  3.7923340431067e+01  3.1859496540106e+00
  3.8020578527207e+01  3.2067257463867e+00
  3.8093507099313e+01  3.2220984005421e+00
  3.8142126147383e+01  3.2322226388819e+00
  3.8190745195453e+01  3.2422430734137e+00
  3.8239364243523e+01  3.2521406828731e+00
  3.8287260484104e+01  3.2617673717028e+00
  3.8311570008139e+01  3.2665662028676e+00
  3.8336602339664e+01  3.2715557911075e+00
  3.8385221387734e+01  3.2810703292448e+00
  3.8433840435804e+01  3.2904640781949e+00
  3.8482459483874e+01  3.2997404127981e+00
  3.8531078531944e+01  3.3089046193867e+00
  3.8579697580014e+01  3.3179573461384e+00
  3.8615342590479e+01  3.3244756624930e+00
  3.8639652114514e+01  3.3289227880298e+00
  3.8676935676155e+01  3.3357206348039e+00
  3.8725554724225e+01  3.3444418626462e+00
  3.8774173772295e+01  3.3530678259985e+00
  3.8822792820365e+01  3.3616026317491e+00
  3.8871411868435e+01  3.3700504128637e+00
  3.8919115172818e+01  3.3782540275624e+00
  3.8943424696853e+01  3.3823386556887e+00
  3.8992959488611e+01  3.3909312926182e+00
  3.9090197584751e+01  3.4072064364634e+00
  3.9187435680892e+01  3.4232456429373e+00
  3.9284673777032e+01  3.4390727221952e+00
  3.9381911873172e+01  3.4547151767275e+00
  3.9479149969313e+01  3.4702471026002e+00
  3.9550969861532e+01  3.4815579020054e+00
  3.9599588909602e+01  3.4892398925872e+00
  3.9673626161593e+01  3.5009273878013e+00
  3.9770864257734e+01  3.5160484514141e+00
  3.9868102353874e+01  3.5310121981009e+00
  3.9965340450014e+01  3.5458040990474e+00
  4.0062578546155e+01  3.5603995195976e+00
  4.0158515026211e+01  3.5746155252876e+00
  4.0207134074281e+01  3.5815617962318e+00
  4.0257054738435e+01  3.5889726188620e+00
  4.0354292834576e+01  3.6028555702184e+00
  4.0451530930716e+01  3.6164705339727e+00
  4.0548769026856e+01  3.6298280299406e+00
  4.0646007122997e+01  3.6429297917608e+00
  4.0743245219137e+01  3.6557816580337e+00
  4.0814679238960e+01  3.6649194580997e+00
  4.0863298287030e+01  3.6711909411123e+00
  4.0937721411418e+01  3.6807834877321e+00
  4.1034959507558e+01  3.6929462587977e+00
  4.1132197603698e+01  3.7049050072207e+00
  4.1229435699839e+01  3.7166652268435e+00
  4.1326673795979e+01  3.7282297832983e+00
  4.1422224403638e+01  3.7393893405901e+00
  4.1470843451709e+01  3.7447649779564e+00
  4.1521149988260e+01  3.7507625560626e+00
  4.1618388084400e+01  3.7617217714692e+00
  4.1715626180541e+01  3.7724704954744e+00
  4.1812864276681e+01  3.7829496595011e+00
  4.1910102372821e+01  3.7931235443806e+00
  4.2007340468961e+01  3.8029909764540e+00
  4.2078388616387e+01  3.8097962082773e+00
  4.2127007664457e+01  3.8145499778976e+00
  4.2201816661242e+01  3.8218652317385e+00
  4.2299054757383e+01  3.8308858485577e+00
  4.2396292853523e+01  3.8396604171828e+00
  4.2493530949663e+01  3.8482017790241e+00
  4.2590769045804e+01  3.8565319857394e+00
  4.2685933781066e+01  3.8644923649490e+00
  4.2734552829136e+01  3.8682150733216e+00
  4.2785245238084e+01  3.8726869623748e+00
  4.2882483334225e+01  3.8805731701549e+00
  4.2979721430365e+01  3.8884339194086e+00
  4.3076959526505e+01  3.8963037642722e+00
  4.3174197622646e+01  3.9041701100606e+00
  4.3271435718786e+01  3.9120061815531e+00
  4.3342097993815e+01  3.9175289263559e+00
  4.3390717041885e+01  3.9214371575946e+00
  4.3465911911067e+01  3.9275262951119e+00
  4.3563150007207e+01  3.9351752145335e+00
  4.3660388103347e+01  3.9427495436376e+00
  4.3757626199488e+01  3.9502281128709e+00
  4.3854864295628e+01  3.9575978296117e+00
  4.3949643158494e+01  3.9646399967509e+00
  4.3998262206564e+01  3.9679790558733e+00
  4.4049340487909e+01  3.9719277228658e+00
  4.4146578584049e+01  3.9788345948572e+00
  4.4243816680189e+01  3.9855413262378e+00
  4.4341054776330e+01  3.9920265672287e+00
  4.4438292872470e+01  3.9982686671365e+00
  4.4535530968610e+01  4.0042420328533e+00
  4.4605807371243e+01  4.0081420286326e+00
  4.4654426419313e+01  4.0109719258854e+00
  4.4730007160891e+01  4.0153529790805e+00
  4.4827245257031e+01  4.0204308209849e+00
  4.4924483353172e+01  4.0251220833712e+00
  4.5021721449312e+01  4.0294315963162e+00
  4.5118959545453e+01  4.0334037462318e+00
  4.5213352535922e+01  4.0369261565557e+00
  4.5261971583992e+01  4.0382250766259e+00
  4.5313435737733e+01  4.0404391515015e+00
  4.5410673833874e+01  4.0435291369364e+00
  4.5507911930014e+01  4.0463611388840e+00
  4.5605150026154e+01  4.0489456510035e+00
  4.5702388122295e+01  4.0513065774443e+00
  4.5799626218435e+01  4.0534659211388e+00
  4.5869516748670e+01  4.0546052980821e+00
  4.5918135796741e+01  4.0556354669605e+00
  4.5994102410716e+01  4.0572997730694e+00
  4.6091340506856e+01  4.0590243265191e+00
  4.6188578602996e+01  4.0606801207900e+00
  4.6285816699137e+01  4.0622734331380e+00
  4.6383054795277e+01  4.0638065169048e+00
  4.6477061913349e+01  4.0651895654519e+00
  4.6525680961419e+01  4.0655816100624e+00
  4.6577530987558e+01  4.0666767576281e+00
  4.6674769083698e+01  4.0680222788629e+00
  4.6772007179838e+01  4.0693363695555e+00
  4.6869245275979e+01  4.0706469010523e+00
  4.6966483372119e+01  4.0719792783229e+00
  4.7063721468259e+01  4.0733462268877e+00
  4.7133226126098e+01  4.0742031162315e+00
  4.7181845174168e+01  4.0750226121795e+00
  4.7258197660540e+01  4.0764468607642e+00
  4.7355435756680e+01  4.0782905768121e+00
  4.7452673852821e+01  4.0803189217182e+00
  4.7549911948961e+01  4.0824553476793e+00
  4.7647150045101e+01  4.0846820498280e+00
  4.7740771290777e+01  4.0868747802537e+00
  4.7789390338847e+01  4.0879156412051e+00
  4.7841626237382e+01  4.0893231765992e+00
  4.7938864333522e+01  4.0917075893814e+00
  4.8036102429663e+01  4.0941123254422e+00
  4.8133340525803e+01  4.0965113840485e+00
  4.8230578621944e+01  4.0988704530178e+00
  4.8327816718084e+01  4.1011361338244e+00
  4.8396935503526e+01  4.1024924286649e+00
  4.8445554551596e+01  4.1035396751635e+00
  4.8522292910365e+01  4.1051465594963e+00
  4.8619531006505e+01  4.1067780610792e+00
  4.8716769102645e+01  4.1081270070429e+00
  4.8814007198786e+01  4.1091655184291e+00
  4.8911245294926e+01  4.1098898251190e+00
  4.9004480668205e+01  4.1102239052647e+00
  4.9053099716275e+01  4.1099713424345e+00
  4.9105721487207e+01  4.1104014399724e+00
  4.9202959583347e+01  4.1102923803429e+00
  4.9300197679487e+01  4.1099952893939e+00
  4.9397435775628e+01  4.1095240687608e+00
  4.9494673871768e+01  4.1089059782587e+00
  4.9591911967908e+01  4.1081968487243e+00
  4.9660644880954e+01  4.1074283292550e+00
  4.9709263929024e+01  4.1071266212805e+00
  4.9786388160189e+01  4.1067026939123e+00
  4.9883626256329e+01  4.1059752703943e+00
  4.9980864352470e+01  4.1053402069638e+00
  5.0078102448610e+01  4.1047429225719e+00
  5.0175340544750e+01  4.1041552044761e+00
  5.0268190045632e+01  4.1035539482907e+00
  5.0316809093703e+01  4.1030284918645e+00
  5.0369816737031e+01  4.1029312466249e+00
  5.0467054833171e+01  4.1022451697570e+00
  5.0564292929312e+01  4.1014916101456e+00
  5.0661531025452e+01  4.1006718211368e+00
  5.0758769121592e+01  4.0996545120598e+00
  5.0856007217733e+01  4.0984012253688e+00
  5.0924354258381e+01  4.0971454149811e+00
  5.0972973306451e+01  4.0964574085065e+00
  5.1050483410014e+01  4.0953281433159e+00
  5.1147721506154e+01  4.0935347570380e+00
  5.1244959602294e+01  4.0916050778177e+00
  5.1342197698435e+01  4.0895453822016e+00
  5.1439435794575e+01  4.0873621840600e+00
  5.1531899423060e+01  4.0852344098571e+00
  5.1580518471130e+01  4.0839400833607e+00
  5.1633911986856e+01  4.0830632782838e+00
  5.1731150082996e+01  4.0810836814179e+00
  5.1828388179136e+01  4.0792643512012e+00
  5.1925626275277e+01  4.0776690808948e+00
  5.2022864371417e+01  4.0762298128912e+00
  5.2120102467557e+01  4.0749031796227e+00
  5.2188063635809e+01  4.0739139916368e+00
  5.2236682683879e+01  4.0733311184283e+00
  5.2314578659838e+01  4.0724176271263e+00
  5.2411816755978e+01  4.0711348753639e+00
  5.2509054852119e+01  4.0697839922145e+00
  5.2606292948259e+01  4.0683490500315e+00
  5.2703531044399e+01  4.0668003905948e+00
  5.2795608800488e+01  4.0652326524523e+00
  5.2844227848558e+01  4.0642074871495e+00
  5.2898007236680e+01  4.0634915237605e+00
  5.2995245332820e+01  4.0617387061338e+00
  5.3092483428961e+01  4.0599621719636e+00
  5.3189721525101e+01  4.0581842309279e+00
  5.3286959621241e+01  4.0564226835547e+00
  5.3384197717382e+01  4.0546975745873e+00
  5.3451773013237e+01  4.0534123929094e+00
  5.3500392061307e+01  4.0526457318546e+00
  5.3578673909662e+01  4.0514571055127e+00
  5.3675912005803e+01  4.0499475479624e+00
  5.3773150101943e+01  4.0485129015968e+00
  5.3870388198084e+01  4.0471396030113e+00
  5.4016245342294e+01  4.0454019929386e+00
  5.4210721534575e+01  4.0429393748004e+00
  5.4405197726855e+01  4.0406417136008e+00
  5.4599673919136e+01  4.0384694324852e+00
  5.4715482390664e+01  4.0369201444427e+00
  5.4812720486805e+01  4.0361198806059e+00
  5.4988626303697e+01  4.0344056470648e+00
  5.5183102495978e+01  4.0325277596279e+00
  5.5377578688259e+01  4.0308033281010e+00
  5.5572054880540e+01  4.0292558584116e+00
  5.5766531072820e+01  4.0278833813003e+00
  5.5930572720022e+01  4.0267491345584e+00
  5.6027810816162e+01  4.0261010734278e+00
  5.6155483457382e+01  4.0255850594134e+00
  5.6349959649662e+01  4.0246202211201e+00
  5.6544435841943e+01  4.0237697463247e+00
  5.6738912034224e+01  4.0230216593694e+00
  5.6933388226504e+01  4.0223679585994e+00
  5.7127864418785e+01  4.0217985358594e+00
  5.7242901145520e+01  4.0213264951813e+00
  5.7340139241660e+01  4.0212370303271e+00
  5.7516816803346e+01  4.0209593672710e+00
  5.7711292995627e+01  4.0206807370384e+00
  5.7905769187908e+01  4.0204718622406e+00
  5.8100245380188e+01  4.0203159325404e+00
  5.8294721572469e+01  4.0201940032068e+00
  5.8457991474877e+01  4.0200316026584e+00
  5.8555229571018e+01  4.0199209999031e+00
  5.8683673957031e+01  4.0200157215458e+00
  5.8975388245452e+01  4.0202300367894e+00
  5.9364340630013e+01  4.0201204398864e+00
  5.9753293014574e+01  4.0200477415033e+00
  6.0142245399136e+01  4.0200541293430e+00
  6.0531197783697e+01  4.0202047844514e+00
  6.0888172133592e+01  4.0205058098244e+00
  6.1082648325873e+01  4.0205259660599e+00
  6.1309102552820e+01  4.0212978322768e+00
  6.1698054937381e+01  4.0220899213595e+00
  6.2087007321943e+01  4.0229828992412e+00
  6.2475959706504e+01  4.0239292724346e+00
  6.2864912091065e+01  4.0249185072229e+00
  6.3253864475627e+01  4.0260299337794e+00
  6.3512828984588e+01  4.0265426843858e+00
  6.3707305176869e+01  4.0273038526102e+00
  6.4031769244749e+01  4.0285370837481e+00
  6.4420721629311e+01  4.0298832975134e+00
  6.4809674013872e+01  4.0312145847382e+00
  6.5198626398434e+01  4.0325516175078e+00
  6.5587578782995e+01  4.0339540963624e+00
  6.5943009643303e+01  4.0352485305305e+00
  6.6137485835584e+01  4.0358725614562e+00
  6.6365483552118e+01  4.0371308883308e+00
  6.6754435936679e+01  4.0388915726645e+00
  6.7143388321240e+01  4.0407184781808e+00
  6.7532340705802e+01  4.0425953929689e+00
  6.7921293090363e+01  4.0445411612060e+00
  6.8504721667205e+01  4.0479874697799e+00
  6.9282626436328e+01  4.0519216803058e+00
  7.0060531205451e+01  4.0556704794423e+00
  7.0803370960733e+01  4.0588971127581e+00
  7.1192323345295e+01  4.0598882402236e+00
  7.1616340743696e+01  4.0625477351770e+00
  7.2394245512819e+01  4.0658061958400e+00
  7.3172150281942e+01  4.0689266731034e+00
  7.3950055051065e+01  4.0718513623210e+00
  7.4727959820187e+01  4.0745703450386e+00
  7.5505864589310e+01  4.0771192650259e+00
  7.6052684662725e+01  4.0783194328131e+00
  7.6441637047286e+01  4.0797444158425e+00
  7.7061674127556e+01  4.0821312974007e+00
  7.7839578896678e+01  4.0847898113737e+00
  7.8617483665801e+01  4.0876325766655e+00
  7.9395388434924e+01  4.0906346017012e+00
  8.0173293204047e+01  4.0937766495398e+00
  8.0913045980155e+01  4.0969205923398e+00
  8.1301998364717e+01  4.0983226893707e+00
  8.1729102742292e+01  4.1007827131234e+00
  8.2507007511415e+01  4.1046562400579e+00
  8.3284912280538e+01  4.1087494517535e+00
  8.4062817049660e+01  4.1130188802938e+00
  8.4840721818783e+01  4.1173578955452e+00
  8.5618626587906e+01  4.1216937772278e+00
  8.6162359682147e+01  4.1243904623207e+00
  8.6551312066708e+01  4.1266103798179e+00
  8.7174436126151e+01  4.1301555304934e+00
  8.8341293279835e+01  4.1369087557569e+00
  8.9897102818081e+01  4.1443027297928e+00
  9.1022720999577e+01  4.1486588478924e+00
  9.1800625768700e+01  4.1523137747841e+00
  9.3008721894572e+01  4.1582088017063e+00
  9.4564531432818e+01  4.1645763718513e+00
  9.6120340971063e+01  4.1703379325396e+00
  9.7599122870093e+01  4.1758236511922e+00
