38179	86.938147	86.849314	0.088833	2.552467	4.020161	3.017729	0.000000	4.285387	78.713098	-82.882811	88.160000	13113.000000
2344	86.436295	86.312129	0.124165	4.553603	3.201533	0.268207	0.000000	12.742761	96.000000	-76.528070	73.400000	13485.000000
4639	86.776234	86.642993	0.133241	2.500671	2.949946	2.168625	0.000000	3.000000	51.121823	-86.780180	64.400000	13490.000000
1112	87.251400	86.989217	0.262183	6.758438	2.114461	0.528134	0.000000	4.000000	100.000000	-85.793635	37.914413	13440.000000
1011	87.935076	88.051398	-0.116322	2.747676	0.818316	1.135718	0.000000	1.365024	80.000000	-84.177272	31.366004	13311.000000
13169	88.971141	88.767041	0.204100	1.204420	0.664432	2.372488	0.000000	1.000000	100.000000	-69.861984	26.585146	12710.000000
40114	87.230822	87.020459	0.210363	0.964145	0.567914	1.471765	0.000000	4.000000	43.587594	-85.273613	52.880000	13497.000000
23822	86.937929	87.068203	-0.130273	1.573067	2.030688	3.600757	0.000000	1.390738	79.899143	-71.260074	76.280000	13271.000000
29744	86.681846	86.696633	-0.014786	3.802131	1.825105	0.676509	0.000000	1.036784	90.676910	-71.793789	77.000000	13409.000000
44241	87.800829	87.744370	0.056459	1.371192	0.793731	3.041091	0.000000	1.000000	75.121622	-69.259608	41.360000	13286.000000
18272	87.446899	87.460568	-0.013669	1.916134	2.425470	4.293831	0.000000	2.000000	82.870017	-69.892943	58.280000	13171.000000
16644	88.814220	88.859722	-0.045502	1.933380	1.585690	3.064765	0.000000	1.000000	60.858498	-76.772716	40.280000	12651.000000
40573	86.876598	86.796514	0.080083	5.709185	2.012038	1.121086	0.000000	1.000000	98.649058	-62.717951	61.160000	13405.000000
11720	86.636301	86.487296	0.149005	0.000000	0.468451	1.330029	0.000000	2.344528	91.209035	-87.550485	50.970300	13488.000000
16958	89.287492	89.188635	0.098857	7.720151	2.105299	2.213847	0.000000	2.000000	90.712037	-61.238831	18.860000	12651.000000
32134	88.279289	87.114532	1.164758	0.000000	0.740084	2.041245	0.000000	4.000000	59.236518	-86.537176	94.280000	12749.000000
13663	89.481316	89.331794	0.149521	4.765065	0.603835	2.141875	0.000000	2.000000	90.342484	-72.919225	68.360000	11875.000000
5826	86.309646	86.175801	0.133845	1.601555	2.989575	2.765465	0.000000	7.873311	75.508275	-77.644448	90.680000	13487.000000
165	87.013259	86.945302	0.067957	0.864170	0.493622	3.409429	0.000000	1.000000	95.025556	-65.013904	62.905016	13495.000000
15467	87.269789	87.470284	-0.200495	2.749510	2.330015	4.885084	0.000000	1.000000	70.885063	-62.486564	75.200000	13405.000000
2685	86.654474	86.633039	0.021435	3.043413	4.228838	3.387025	0.000000	1.000000	91.104456	-74.743090	84.560000	13487.000000
13482	87.186337	87.176401	0.009936	1.988908	1.281571	1.128563	0.000000	7.597015	81.562654	-80.788335	43.276757	13230.000000
13074	87.914345	87.608889	0.305456	1.210598	2.847351	3.343570	0.000000	1.000000	40.470821	-86.996612	83.480000	12710.000000
