2443	88.939635	88.636715	0.302920	0.981194	4.520000	2.158362	4.135248	2.678993	1.000000	76.926302	-59.133766	19.220000	13407.000000
1760	86.552152	86.767222	-0.215069	2.983446	3.644904	1.754416	0.000000	2.364028	2.513887	57.000000	-103.171962	59.887966	13230.000000
751	87.661214	87.561299	0.099915	3.118013	0.929740	1.026234	2.342917	1.815515	1.000000	97.449680	-74.527311	52.160000	13407.000000
799	86.895165	86.715776	0.179389	0.938908	2.191602	2.940297	1.535966	0.818264	1.000000	77.097397	-89.461911	68.720000	13407.000000
84	87.190089	86.995659	0.194430	1.979270	2.219491	1.833079	1.314770	3.783201	1.000000	91.749586	-82.437439	51.800000	13230.000000
3313	89.416783	89.072929	0.343854	2.171657	2.363248	2.492509	2.941513	2.482413	1.012451	43.281790	-72.914822	83.480000	11892.000000
890	86.551337	86.730351	-0.179015	1.619990	1.513089	1.854147	0.689208	1.744841	43.165292	93.924826	-76.031470	89.600000	13407.000000
556	86.754928	86.444004	0.310923	0.666425	1.071236	1.413771	0.714668	3.093741	11.679029	91.000000	-73.111670	82.400000	13447.000000
1008	87.500770	87.512149	-0.011379	1.197668	5.933452	2.688635	2.744854	1.318175	1.007612	77.867346	-69.767115	41.360000	13407.000000
1138	88.291795	88.055950	0.235845	1.766158	3.904124	3.118228	1.632700	1.697023	1.000000	51.617998	-85.335421	65.120000	12628.000000
874	86.234269	86.316131	-0.081862	2.359533	1.241558	3.100272	0.559439	1.949154	8.340530	92.561365	-79.597372	84.560000	13407.000000
3069	87.725824	87.729059	-0.003235	1.443990	3.274325	1.974301	1.399722	0.929731	7.561562	40.161581	-87.680901	77.720000	12628.000000
2628	86.781032	87.028054	-0.247023	1.426062	1.548989	3.142163	1.737466	4.192919	7.309977	100.000000	-65.220811	79.160000	13407.000000
3465	90.175036	90.255908	-0.080872	1.763345	3.609508	3.061998	4.785046	4.491617	1.000000	73.543609	-67.046986	33.080000	11892.000000
469	87.096647	87.474629	-0.377981	1.916497	1.639314	2.381203	3.320294	1.923173	1.000000	94.911984	-65.936671	65.840000	13447.000000
679	86.440744	86.786721	-0.345977	2.249077	0.724565	1.282498	1.229800	0.579584	11.904923	74.567769	-81.125809	59.360000	13447.000000
854	86.312180	86.237564	0.074616	0.176445	0.842400	1.067358	1.201258	0.806259	14.188514	91.408754	-79.498082	85.640000	13407.000000
2665	86.612831	86.323434	0.289397	0.833650	0.807981	1.898510	1.533748	0.995438	1.309020	77.699133	-76.355406	88.880000	13407.000000
2654	86.576564	86.461537	0.115027	1.592885	1.415155	0.398050	0.767626	2.291205	36.637854	89.571755	-79.594385	80.162285	13407.000000
1263	87.434586	87.705576	-0.270990	0.805696	1.634043	1.893825	1.739182	2.683878	1.052494	80.078660	-82.601900	91.760000	12628.000000
2595	86.998256	86.943209	0.055047	1.973976	0.569828	2.365732	1.926023	0.275013	2.000000	100.000000	-80.254215	85.640000	13407.000000
392	87.014488	86.996599	0.017890	1.659331	2.934935	2.436225	2.166358	0.639582	1.000000	81.342342	-75.343625	71.600000	13447.000000
1987	87.271418	87.339917	-0.068499	0.501785	3.411811	1.267959	3.208015	0.445972	0.000000	89.450860	-72.388916	78.440000	13230.000000
1458	90.553134	90.360239	0.192896	3.243509	2.290790	3.513689	4.973446	3.065944	1.000000	77.079041	-74.003104	31.460000	11892.000000
1498	89.482718	89.291931	0.190787	3.089456	1.892143	2.251824	2.607517	4.072188	1.000000	80.999619	-79.722254	59.000000	11892.000000
