2020	87.286782	86.991106	0.295675	1.757341	1.055529	0.877855	0.693971	4.000000	58.000000	-73.086157	53.621861	13286.000000
1286	89.173769	89.039009	0.134761	1.301537	2.374752	1.992336	4.020155	1.000000	90.799338	-79.060000	73.760000	11797.000000
1182	89.606059	89.291753	0.314305	1.343887	2.604310	2.487497	2.525767	1.000000	65.000000	-82.521325	67.640000	11797.000000
266	86.531486	86.814087	-0.282601	0.995657	1.025178	2.527347	2.965626	50.534426	99.710326	-80.137663	78.440000	13447.000000
2514	90.962399	91.206687	-0.244287	1.639985	6.565060	2.469236	2.346571	1.000000	83.049039	-59.731566	22.820000	11797.000000
407	89.264886	89.207141	0.057745	3.532034	3.697651	1.888635	4.390718	1.000000	54.173082	-73.701995	19.940000	13286.000000
2242	89.158926	88.949002	0.209924	1.222003	2.635585	2.262223	4.911574	2.000000	78.872973	-78.882898	61.127706	11892.000000
1378	89.946502	89.802294	0.144208	1.745337	2.608030	2.078907	3.604821	1.000000	82.101399	-82.603683	44.302005	11797.000000
53	86.677579	86.786393	-0.108814	0.630136	3.223264	2.880565	5.288591	1.000000	86.000000	-70.696334	68.360000	13447.000000
540	86.697166	86.761795	-0.064629	3.248861	0.667079	2.533924	3.251857	5.282041	83.740197	-72.102334	79.520000	13286.000000
1696	86.591787	86.577618	0.014169	0.209446	0.637812	3.519420	3.408171	32.856287	100.000000	-81.158968	59.000000	13447.000000
951	89.760362	89.516338	0.244024	4.363103	3.432336	2.844670	3.266332	1.000000	34.312119	-75.409900	70.520000	11892.000000
2092	88.606563	88.861764	-0.255201	2.739514	4.307269	0.325848	2.548700	1.000000	96.501026	-62.500000	18.860000	13286.000000
1930	86.863552	86.942077	-0.078525	1.261404	1.646129	2.534859	3.627865	1.000000	95.843167	-67.894930	73.760000	13286.000000
2690	89.468732	89.183206	0.285527	2.796629	2.361087	3.144228	2.337907	1.000000	30.951005	-77.762512	80.960000	11797.000000
403	87.960370	87.911849	0.048521	3.174860	2.686061	2.517922	3.357332	1.000000	93.298526	-79.632262	37.400000	13286.000000
2241	89.393420	89.256679	0.136742	3.447916	3.858248	3.446500	2.077966	1.000000	58.668285	-76.784512	76.280000	11892.000000
1971	87.100703	86.953625	0.147077	2.306407	2.091031	1.599033	0.511223	1.000000	87.000000	-74.623311	68.720000	13286.000000
