0	88.217255	87.987083	0.230172	0.456715	1.870777	1.448089	5.690835	91.497761	46.400000	13470.000000
1	87.238674	87.475224	-0.236550	0.789025	0.635896	2.260844	3.188145	96.725392	46.400000	13470.000000
2	88.031101	88.023741	0.007360	3.225031	3.018669	3.523597	9.659783	93.815851	46.760000	13470.000000
3	86.718547	86.717578	0.000969	1.650692	0.842645	5.813260	4.929439	100.000000	45.320000	13470.000000
4	88.026353	87.964168	0.062185	0.698834	1.651547	3.775973	7.682784	93.000000	39.560000	13470.000000
5	88.112784	88.049792	0.062991	0.730791	2.021574	1.353368	6.969843	94.000000	42.383416	13470.000000
6	87.858427	87.640460	0.217967	3.708086	4.820657	0.000000	3.576949	75.000000	39.237728	13470.000000
7	87.547867	87.668813	-0.120946	3.322253	3.639192	0.000000	1.042678	79.542015	38.346054	13470.000000
8	87.205233	87.514658	-0.309425	4.436632	0.000000	2.003056	2.124166	96.000000	47.120000	13470.000000
9	88.072931	87.635058	0.437872	3.248814	2.331327	3.875235	9.249788	96.279279	43.520000	13470.000000
10	87.676455	87.600305	0.076149	0.817619	1.278880	3.166396	5.326281	98.678329	41.726223	13470.000000
11	86.590639	87.576132	-0.985493	2.729672	3.044481	2.229475	0.602125	96.580097	48.920000	13470.000000
12	87.080992	86.776223	0.304769	1.210943	0.746291	4.697378	4.256006	99.000000	48.920000	13470.000000
13	87.737860	87.607701	0.130159	3.761055	0.836686	0.509365	5.883033	96.000000	45.480452	13470.000000
14	87.247672	87.552610	-0.304938	3.448798	0.402969	0.639516	4.672910	95.628378	46.400000	13470.000000
15	86.942580	87.333799	-0.391220	3.356391	0.990788	0.243529	1.365533	91.470762	48.920000	13470.000000
16	87.907798	87.970081	-0.062284	2.283609	0.672580	0.523489	4.533838	88.323888	41.000000	13470.000000
17	86.822130	86.997245	-0.175114	4.679720	1.004013	7.157178	4.322338	99.000000	42.800000	13470.000000
18	86.510726	86.407427	0.103299	4.298635	1.294661	8.461640	6.182034	98.000000	48.920000	13470.000000
19	87.025912	87.811694	-0.785782	0.888977	4.263085	3.020849	2.544860	97.826234	48.920000	13470.000000
