38179	87.633595	87.140058	0.493537	0.000000	1.482383	0.000000	13113.000000
2344	86.967744	86.832486	0.135258	0.000000	1.870273	0.000000	13485.000000
4639	87.064639	87.486325	-0.421686	0.000000	3.588466	0.000000	13490.000000
1112	87.859784	87.213786	0.645998	0.000000	2.751207	0.000000	13440.000000
1011	87.880442	87.736266	0.144176	0.000000	3.651518	0.000000	13311.000000
13169	88.569349	88.494061	0.075288	0.000000	3.754661	0.000000	12710.000000
40114	87.171128	87.229299	-0.058171	0.000000	2.990890	0.000000	13497.000000
23822	87.047800	86.790245	0.257554	0.000000	0.139904	0.000000	13271.000000
29744	86.617539	86.455973	0.161566	0.000000	0.000000	0.000000	13409.000000
44241	86.895637	86.643534	0.252104	0.000000	0.281390	0.000000	13286.000000
18272	87.863340	87.172859	0.690480	0.000000	1.566894	0.000000	13171.000000
16644	88.195000	87.838200	0.356800	0.000000	1.458387	0.000000	12651.000000
40573	87.767856	87.899172	-0.131316	0.000000	4.407761	0.000000	13405.000000
11720	87.145402	86.363485	0.781917	0.000000	1.152925	0.000000	13488.000000
16958	88.871961	88.742435	0.129526	0.000000	4.366363	0.000000	12651.000000
32134	87.859989	87.855385	0.004604	0.000000	1.953028	0.000000	12749.000000
13663	89.210753	89.274792	-0.064039	0.000000	2.743868	0.000000	11875.000000
5826	86.649786	86.436427	0.213359	0.000000	0.361982	0.000000	13487.000000
165	86.588903	86.266622	0.322281	0.000000	0.000000	0.000000	13495.000000
15467	87.323819	87.650343	-0.326524	0.000000	4.089560	0.000000	13405.000000
2685	86.496685	87.236238	-0.739553	0.000000	2.987820	0.000000	13487.000000
13482	87.259515	87.481228	-0.221713	0.000000	2.182330	0.000000	13230.000000
13074	87.499120	87.467672	0.031448	0.000000	1.002318	0.000000	12710.000000
2144	86.870327	87.509882	-0.639555	0.000000	3.535773	0.000000	13485.000000
47982	88.233680	88.062627	0.171053	0.000000	0.305560	0.000000	12366.000000
45468	89.917782	89.660974	0.256808	0.000000	3.049883	0.000000	11797.000000
38295	86.632529	87.207445	-0.574916	0.000000	1.757925	0.000000	13113.000000
22770	88.534062	88.498516	0.035546	0.000000	3.793504	0.000000	12772.000000
4747	86.496346	86.288031	0.208315	0.000000	0.049621	0.000000	13490.000000
42373	88.935803	88.832578	0.103225	0.000000	2.286996	0.000000	12211.000000
2880	86.950029	87.399726	-0.449697	0.000000	3.156500	0.000000	13447.000000
46705	89.168937	87.383215	1.785722	0.000000	1.906322	0.000000	13143.000000
42898	87.099644	87.024448	0.075196	0.000000	1.125041	0.000000	13095.000000
19117	87.106714	87.048873	0.057841	0.000000	1.619547	0.000000	13213.000000
13096	87.675396	87.602526	0.072870	0.000000	1.223639	0.000000	12710.000000
8092	87.893190	87.747175	0.146016	0.000000	2.004861	0.000000	12846.000000
50242	86.959781	86.783879	0.175902	0.000000	0.725664	0.000000	13183.000000
17534	89.730444	89.132014	0.598430	0.000000	1.989521	0.000000	11892.000000
38686	86.595752	87.247357	-0.651605	0.000000	1.973074	0.000000	13230.000000
42269	89.514493	89.139697	0.374797	0.000000	3.712366	0.000000	12211.000000
25715	86.461058	86.266622	0.194436	0.000000	0.000000	0.000000	13495.000000
41737	87.675332	87.556881	0.118451	0.000000	2.728064	0.000000	13150.000000
41547	89.545451	88.107036	1.438415	0.000000	4.436168	0.000000	13150.000000
31515	88.013192	87.641901	0.371291	0.000000	2.884120	0.000000	13187.000000
24493	87.029632	87.271724	-0.242091	0.000000	2.743738	0.000000	13322.000000
13508	87.937215	87.164769	0.772445	0.000000	1.963919	0.000000	13230.000000
8146	87.530648	87.627768	-0.097121	0.000000	1.594114	0.000000	12846.000000
1733	86.447725	86.529388	-0.081663	0.000000	1.079915	0.000000	13495.000000
11449	88.153265	87.888703	0.264563	0.000000	5.160669	0.000000	13488.000000
17020	89.165018	88.808801	0.356217	0.000000	2.221088	0.000000	12211.000000
1778	86.842258	87.013390	-0.171132	0.000000	2.242531	0.000000	13491.000000
38558	87.802041	88.023127	-0.221086	0.000000	1.988732	0.000000	12710.000000
22438	89.196896	88.663577	0.533319	0.000000	2.465646	0.000000	12366.000000
49887	86.518652	86.843789	-0.325137	0.000000	1.520577	0.000000	13322.000000
36473	87.421825	87.580201	-0.158376	0.000000	1.584072	0.000000	12803.000000
37805	87.306848	87.347701	-0.040853	0.000000	2.133490	0.000000	13183.000000
13124	88.637231	88.034589	0.602643	0.000000	1.943206	0.000000	12710.000000
3756	86.352091	87.049257	-0.697166	0.000000	1.733500	0.000000	13322.000000
33973	86.514781	87.095899	-0.581118	0.000000	1.798073	0.000000	13320.000000
42351	90.583478	89.269874	1.313604	0.000000	4.012485	0.000000	12211.000000
25237	86.503225	86.278785	0.224440	0.000000	0.000000	0.000000	13493.000000
1161	86.961445	86.459275	0.502170	0.000000	0.977473	0.000000	13440.000000
11205	86.392799	87.306212	-0.913413	0.000000	2.658375	0.000000	13379.000000
6146	86.440585	87.433220	-0.992634	0.000000	2.478522	0.000000	13187.000000
24963	86.623630	86.438324	0.185307	0.000000	0.271013	0.000000	13463.000000
34155	86.948962	86.660029	0.288934	0.000000	0.566005	0.000000	13327.000000
35817	88.885734	89.028139	-0.142406	0.000000	1.394138	0.000000	11881.000000
14988	89.028807	88.137682	0.891125	0.000000	5.765929	0.000000	13480.000000
29449	86.509209	86.540885	-0.031676	0.000000	1.268429	0.000000	13490.000000
11079	86.600403	87.076235	-0.475833	0.000000	1.803689	0.000000	13379.000000
35677	89.644638	89.051952	0.592687	0.000000	1.642109	0.000000	11881.000000
50624	86.378921	86.406856	-0.027935	0.000000	0.000000	0.000000	13463.000000
11353	86.642909	87.028534	-0.385625	0.000000	1.878783	0.000000	13379.000000
47685	88.450159	87.806623	0.643536	0.000000	1.795532	0.000000	12800.000000
41374	87.211765	87.101816	0.109949	0.000000	2.052286	0.000000	13285.000000
16576	88.020772	87.406039	0.614733	0.000000	2.260710	0.000000	13150.000000
44323	87.565049	87.484764	0.080285	0.000000	2.250177	0.000000	13213.000000
48630	88.706999	87.934167	0.772832	0.000000	5.358087	0.000000	13438.000000
49630	86.300755	86.337055	-0.036299	0.000000	0.441034	0.000000	13484.000000
5233	86.426384	86.533230	-0.106846	0.000000	0.049847	0.000000	13421.000000
24433	87.012357	86.774173	0.238184	0.000000	1.265506	0.000000	13322.000000
34517	87.784295	87.942508	-0.158212	0.000000	4.054070	0.000000	13155.000000
44328	87.886676	87.372095	0.514581	0.000000	1.996282	0.000000	13213.000000
853	87.249496	87.369486	-0.119990	0.000000	2.602629	0.008639	13311.000000
22431	89.455771	88.819820	0.635951	0.000000	3.222288	0.000000	12366.000000
6497	88.387009	88.264978	0.122031	0.000000	2.282759	0.000000	12628.000000
43612	87.936304	87.270523	0.665782	0.000000	1.669685	0.000000	13054.000000
11029	87.543540	87.743985	-0.200445	0.000000	1.718741	0.000000	12803.000000
8222	88.416396	88.099837	0.316558	0.000000	2.824258	0.000000	12846.000000
7103	86.744763	87.264301	-0.519538	0.000000	2.386781	0.000000	13363.000000
16921	88.782881	87.933588	0.849293	0.000000	1.749494	0.000000	12651.000000
36308	88.544226	88.137722	0.406504	0.000000	2.763608	0.000000	12803.000000
41160	87.983699	87.544799	0.438900	0.000000	3.339319	0.000000	13285.000000
31004	87.305332	87.434879	-0.129547	0.000000	3.009641	0.000000	13329.000000
7020	87.089222	87.524200	-0.434978	0.000000	3.304233	0.000000	13363.000000
772	87.613863	87.504032	0.109832	0.000000	2.807952	0.000000	13311.000000
30837	87.229433	87.485351	-0.255918	0.000000	3.070157	0.000000	13329.000000
49808	86.705224	87.034491	-0.329267	0.000000	1.695364	0.000000	13322.000000
39619	89.258171	89.191189	0.066982	0.000000	2.727811	0.000000	12025.000000
20396	91.169707	90.150280	1.019427	0.000000	5.434987	0.000000	11797.000000
