38179	87.633595	87.163347	0.470248	0.000000	1.969545	1.069962	1.576915	13113.000000
2344	86.967744	86.528663	0.439080	3.437921	1.413460	3.983977	4.422149	13485.000000
4639	87.064639	87.137296	-0.072657	1.147267	2.258348	2.661455	5.850868	13490.000000
1112	87.859784	87.506463	0.353321	0.329257	1.011179	0.000000	3.082569	13440.000000
1011	87.880442	87.780321	0.100121	0.000000	1.616161	0.444404	4.351361	13311.000000
13169	88.569349	88.396891	0.172458	2.674209	1.119702	2.126158	5.790579	12710.000000
40114	87.171128	86.844000	0.327127	1.003329	2.283572	2.654684	4.984238	13497.000000
23822	87.047800	86.842279	0.205521	4.472597	0.225586	1.677063	0.175467	13271.000000
29744	86.617539	86.470199	0.147340	4.256130	2.172160	9.295768	0.873122	13409.000000
44241	86.895637	86.794138	0.101499	0.687160	2.267598	2.759163	0.805622	13286.000000
18272	87.863340	87.572462	0.290878	3.297688	0.296248	0.727401	2.063606	13171.000000
16644	88.195000	88.169228	0.025772	2.044147	0.506272	0.038535	1.123743	12651.000000
40573	87.767856	87.617120	0.150736	1.051893	1.625149	1.456671	6.056331	13405.000000
11720	87.145402	86.970372	0.175030	2.700257	0.331440	0.000000	0.992562	13488.000000
16958	88.871961	88.727199	0.144763	0.742029	1.664050	1.294003	5.740572	12651.000000
32134	87.859989	87.638503	0.221486	0.689350	2.334702	3.136186	3.709988	12749.000000
13663	89.210753	89.273546	-0.062793	2.053760	0.948970	1.909021	3.838730	11875.000000
5826	86.649786	86.321514	0.328272	2.800166	1.548467	2.720317	1.598372	13487.000000
165	86.588903	86.308365	0.280537	4.011906	0.952204	4.065292	0.619743	13495.000000
15467	87.323819	87.383809	-0.059990	2.718943	1.792015	3.105817	6.719351	13405.000000
2685	86.496685	86.740486	-0.243801	3.551496	2.236223	4.921547	6.698711	13487.000000
13482	87.259515	87.186932	0.072583	0.460995	1.578171	0.988902	2.231548	13230.000000
13074	87.499120	87.621954	-0.122834	0.000000	2.560874	1.830618	1.711852	12710.000000
2144	86.870327	87.046763	-0.176436	2.781501	1.905810	3.573389	6.617319	13485.000000
47982	88.233680	88.339266	-0.105586	3.960897	0.384508	1.146933	0.216814	12366.000000
45468	89.917782	89.854054	0.063729	0.000000	1.357683	0.024554	3.403610	11797.000000
38295	86.632529	87.165553	-0.533023	2.237780	1.333765	2.629933	3.013992	13113.000000
22770	88.534062	88.556834	-0.022772	0.475279	1.523168	0.630012	4.607081	12772.000000
4747	86.496346	86.167731	0.328615	3.083336	2.568548	8.830291	1.645817	13490.000000
42373	88.935803	88.869472	0.066331	0.000000	1.285280	0.008293	1.831342	12211.000000
2880	86.950029	86.925461	0.024569	0.714048	2.456327	2.717382	5.164823	13447.000000
46705	89.168937	88.159363	1.009574	3.981078	0.000000	0.000000	3.082568	13143.000000
42898	87.099644	86.954404	0.145240	1.427964	1.273272	1.529183	1.330781	13095.000000
19117	87.106714	87.228959	-0.122245	3.669130	0.523156	1.495343	2.659420	13213.000000
13096	87.675396	87.732461	-0.057065	0.000000	1.770231	1.175805	1.237834	12710.000000
8092	87.893190	87.504440	0.388750	1.598571	1.962243	3.113674	3.669138	12846.000000
50242	86.959781	86.768808	0.190973	3.064665	1.146744	3.249702	1.988075	13183.000000
17534	89.730444	89.192807	0.537637	0.116682	1.272834	0.172195	1.414732	11892.000000
38686	86.595752	86.911461	-0.315709	4.046003	1.114968	3.886552	4.470061	13230.000000
42269	89.514493	89.791671	-0.277177	3.174704	0.489021	0.324180	5.963920	12211.000000
25715	86.461058	86.466680	-0.005622	4.254952	2.378892	12.274314	0.000000	13495.000000
41737	87.675332	87.319669	0.355664	3.190366	1.906628	4.380354	5.913140	13150.000000
41547	89.545451	88.720919	0.824532	2.599807	0.802767	0.726038	7.148820	13150.000000
31515	88.013192	87.287341	0.725851	0.000000	2.231592	1.740738	3.921539	13187.000000
24493	87.029632	87.185915	-0.156283	0.850356	1.951832	1.833514	3.868149	13322.000000
13508	87.937215	88.018091	-0.080876	3.930474	0.000000	0.000000	3.183172	13230.000000
8146	87.530648	87.594941	-0.064294	0.000000	2.294353	1.709651	2.326942	12846.000000
1733	86.447725	86.397015	0.050710	1.696236	1.739941	3.495556	2.719009	13495.000000
11449	88.153265	87.847068	0.306198	1.033144	2.003498	1.704517	7.485682	13488.000000
17020	89.165018	89.205267	-0.040249	4.039618	0.255810	1.064775	3.979874	12211.000000
1778	86.842258	86.821140	0.021118	0.685582	2.028430	2.311937	3.564507	13491.000000
38558	87.802041	87.744779	0.057262	0.888114	1.551766	2.029183	2.754517	12710.000000
22438	89.196896	88.773058	0.423837	0.000000	1.713712	0.000000	2.263298	12366.000000
49887	86.518652	86.750246	-0.231594	3.571298	1.417869	4.451444	4.099777	13322.000000
36473	87.421825	87.705254	-0.283429	0.892598	2.886290	4.093049	3.919147	12803.000000
37805	87.306848	87.627801	-0.320952	0.537824	1.253432	0.300285	1.922601	13183.000000
13124	88.637231	88.315284	0.321947	0.426735	0.968411	0.000000	1.589853	12710.000000
3756	86.352091	86.754286	-0.402196	1.715887	2.426858	4.140207	4.155471	13322.000000
33973	86.514781	86.778622	-0.263842	0.000000	2.150735	1.888637	2.595747	13320.000000
42351	90.583478	90.127976	0.455502	4.063188	0.104021	0.461447	7.663347	12211.000000
25237	86.503225	86.286684	0.216541	3.644952	2.455533	9.432833	1.804137	13493.000000
1161	86.961445	86.437196	0.524249	2.398271	0.996683	1.549470	1.094759	13440.000000
11205	86.392799	86.901517	-0.508718	2.401420	2.200429	4.195153	5.710909	13379.000000
6146	86.440585	87.293772	-0.853187	2.855581	1.709552	3.802211	5.009121	13187.000000
24963	86.623630	86.166464	0.457166	1.841969	2.930613	7.446506	2.067552	13463.000000
34155	86.948962	86.429438	0.519525	0.135837	3.607965	7.706850	1.894851	13327.000000
35817	88.885734	88.911938	-0.026204	3.201627	0.687841	2.017897	2.233321	11881.000000
14988	89.028807	88.272203	0.756604	1.016543	1.925019	1.149930	8.612103	13480.000000
29449	86.509209	86.523692	-0.014483	0.010164	2.459434	2.783379	2.486861	13490.000000
11079	86.600403	86.734439	-0.134036	0.030571	1.872565	1.013071	1.847008	13379.000000
35677	89.644638	89.463134	0.181504	3.734581	0.060889	0.000000	2.240215	11881.000000
50624	86.378921	86.343693	0.035228	3.597306	3.347939	13.750891	0.893185	13463.000000
11353	86.642909	86.882283	-0.239375	0.000000	2.973538	3.170306	3.671598	13379.000000
