39.07,-95.62,979.0,270,4.4,-3.6,56,3.01,150,9,279.2,287.8,279.8
39.07,-95.62,974.7,305,3.9,-3.3,60,3.10,150,9,279.1,287.9,279.6
39.07,-95.62,974.0,311,3.8,-3.2,60,3.11,151,9,279.0,287.9,279.6
39.07,-95.62,938.2,610,2.0,-4.2,64,3.00,190,20,280.2,288.9,280.7
39.07,-95.62,930.0,680,1.6,-4.4,64,2.98,199,23,280.5,289.1,281.0
39.07,-95.62,925.0,723,2.4,-3.6,65,3.18,205,25,281.8,290.9,282.3
39.07,-95.62,903.4,914,3.5,-1.7,69,3.76,220,32,284.8,295.7,285.5
39.07,-95.62,898.0,963,3.8,-1.2,70,3.92,222,32,285.6,296.9,286.3
39.07,-95.62,870.2,1219,4.5,-2.2,62,3.74,235,34,288.9,299.9,289.6
39.07,-95.62,866.0,1258,4.6,-2.4,60,3.72,234,32,289.4,300.4,290.1
39.07,-95.62,856.0,1353,7.6,-5.4,39,3.00,232,26,293.5,302.6,294.0
39.07,-95.62,850.0,1411,7.4,-6.6,36,2.76,230,23,293.9,302.3,294.4
39.07,-95.62,838.3,1524,6.7,-7.7,35,2.56,230,21,294.3,302.2,294.8
39.07,-95.62,807.6,1829,4.8,-10.7,31,2.10,230,28,295.4,302.0,295.8
39.07,-95.62,795.0,1958,4.0,-12.0,30,1.93,228,32,295.9,302.0,296.3
39.07,-95.62,777.9,2134,3.6,-14.6,25,1.59,225,38,297.4,302.4,297.6
39.07,-95.62,749.3,2438,2.9,-19.1,18,1.13,220,39,299.8,303.6,300.0
39.07,-95.62,735.0,2594,2.6,-21.4,15,0.95,223,41,301.1,304.3,301.3
39.07,-95.62,721.5,2743,1.4,-20.4,18,1.05,225,42,301.3,304.9,301.5
39.07,-95.62,700.0,2986,-0.7,-18.7,24,1.26,230,44,301.7,305.8,301.9
39.07,-95.62,668.3,3353,-2.6,-21.9,21,1.00,230,51,303.6,306.9,303.7
39.07,-95.62,651.0,3561,-3.7,-23.7,20,0.87,230,52,304.6,307.6,304.8
39.07,-95.62,643.1,3658,-3.7,-28.2,13,0.58,230,52,305.7,307.7,305.8
39.07,-95.62,632.0,3795,-3.7,-34.7,7,0.32,231,53,307.2,308.4,307.3
39.07,-95.62,594.4,4267,-7.7,-36.1,8,0.30,235,57,308.0,309.1,308.1
39.07,-95.62,549.1,4877,-12.8,-37.8,10,0.27,235,64,309.0,310.0,309.1
39.07,-95.62,523.0,5253,-15.9,-38.9,12,0.25,235,67,309.6,310.5,309.6
39.07,-95.62,500.0,5590,-17.7,-40.7,12,0.22,235,70,311.4,312.2,311.4
39.07,-95.62,467.1,6096,-20.9,-50.2,5,0.08,230,75,313.5,313.8,313.5
39.07,-95.62,439.0,6556,-23.9,-58.9,2,0.03,232,74,315.4,315.5,315.4
39.07,-95.62,412.3,7010,-27.7,-60.0,3,0.03,235,73,316.2,316.3,316.2
39.07,-95.62,400.0,7230,-29.5,-60.5,3,0.03,235,78,316.6,316.7,316.6
39.07,-95.62,378.5,7620,-32.4,-52.3,12,0.08,240,84,317.8,318.1,317.8
39.07,-95.62,375.0,7687,-32.9,-50.9,15,0.10,240,84,318.0,318.3,318.0
39.07,-95.62,362.5,7925,-32.4,-68.3,2,0.01,240,85,321.7,321.7,321.7
39.07,-95.62,359.0,7993,-32.3,-73.3,1,0.01,240,88,322.8,322.8,322.8
39.07,-95.62,304.2,9144,-38.4,-55.4,15,0.07,240,141,329.8,330.1,329.9
39.07,-95.62,300.0,9240,-38.9,-53.9,19,0.08,240,144,330.4,330.8,330.4
39.07,-95.62,298.0,9286,-39.1,-53.1,21,0.09,240,144,330.8,331.2,330.8
39.07,-95.62,262.0,10159,-45.9,-56.9,28,0.07,233,151,333.2,333.5,333.2
39.07,-95.62,250.0,10470,-48.3,-53.3,56,0.11,230,154,334.1,334.6,334.1
39.07,-95.62,244.0,10630,-49.3,-53.6,61,0.11,230,156,335.0,335.4,335.0
