32.9,-80.03,1021.0,15,17.4,16.1,92,11.39,320,1,288.8,320.9,290.8
32.9,-80.03,1015.0,64,16.4,14.9,91,10.60,351,2,288.3,318.1,290.2
32.9,-80.03,1000.0,187,15.4,14.5,94,10.48,70,3,288.6,318.0,290.4
32.9,-80.03,993.0,247,15.2,14.3,94,10.42,357,2,288.9,318.3,290.7
32.9,-80.03,986.2,305,15.4,14.6,95,10.67,285,1,289.7,319.8,291.5
32.9,-80.03,969.0,455,15.8,15.2,96,11.33,285,8,291.6,323.8,293.6
32.9,-80.03,951.5,610,15.4,14.8,96,11.25,285,15,292.7,324.9,294.7
32.9,-80.03,925.0,850,14.8,14.2,96,11.12,305,19,294.4,326.5,296.4
32.9,-80.03,918.0,914,14.7,14.0,95,11.04,305,20,295.0,326.9,296.9
32.9,-80.03,895.0,1130,14.4,13.2,93,10.76,284,24,296.8,328.2,298.7
32.9,-80.03,885.6,1219,14.0,12.9,93,10.68,275,25,297.3,328.5,299.2
32.9,-80.03,858.0,1486,12.8,12.1,96,10.44,271,25,298.7,329.4,300.6
32.9,-80.03,851.0,1555,12.2,10.0,86,9.14,270,25,298.8,325.8,300.5
32.9,-80.03,850.0,1565,12.2,9.8,85,9.02,270,25,298.9,325.6,300.5
32.9,-80.03,823.6,1829,11.3,7.9,79,8.18,275,27,300.7,325.1,302.2
32.9,-80.03,794.1,2134,10.3,5.7,73,7.28,280,27,302.8,324.8,304.1
32.9,-80.03,785.0,2231,10.0,5.0,71,7.01,280,27,303.4,324.7,304.7
32.9,-80.03,765.6,2438,8.2,4.4,77,6.89,280,28,303.7,324.7,305.0
32.9,-80.03,763.0,2466,8.0,4.3,77,6.87,278,27,303.7,324.7,305.0
32.9,-80.03,754.0,2564,8.0,2.0,66,5.90,272,25,304.8,322.9,305.9
32.9,-80.03,738.0,2741,6.6,2.9,77,6.43,260,20,305.1,324.9,306.3
32.9,-80.03,737.9,2743,6.6,2.8,77,6.40,260,20,305.1,324.8,306.3
32.9,-80.03,723.0,2910,6.0,-3.0,52,4.26,258,22,306.3,319.7,307.1
32.9,-80.03,711.0,3047,5.2,-6.8,42,3.25,256,24,306.8,317.2,307.4
32.9,-80.03,700.0,3174,4.0,-5.0,52,3.78,255,25,306.9,318.9,307.6
32.9,-80.03,694.0,3244,3.2,-5.8,52,3.59,257,25,306.8,318.2,307.4
32.9,-80.03,683.0,3374,2.4,-8.6,44,2.94,261,26,307.3,316.7,307.8
32.9,-80.03,681.0,3397,2.2,-7.8,48,3.14,262,26,307.3,317.4,307.9
32.9,-80.03,676.0,3457,2.4,-11.6,35,2.34,264,26,308.2,315.8,308.6
32.9,-80.03,667.0,3565,1.8,-10.2,41,2.65,267,27,308.7,317.3,309.2
32.9,-80.03,663.0,3614,1.8,-18.2,21,1.38,269,27,309.2,313.9,309.5
32.9,-80.03,660.0,3650,2.0,-14.0,29,1.97,270,27,309.8,316.4,310.2
32.9,-80.03,659.4,3658,2.0,-14.3,29,1.93,270,27,309.9,316.3,310.2
32.9,-80.03,650.0,3774,1.4,-18.6,21,1.36,269,28,310.5,315.2,310.8
32.9,-80.03,643.0,3861,1.2,-14.8,29,1.90,268,29,311.2,317.6,311.6
32.9,-80.03,640.0,3898,0.8,-12.2,37,2.35,268,30,311.2,319.0,311.6
32.9,-80.03,626.0,4076,-0.5,-14.5,34,2.00,267,32,311.7,318.4,312.1
32.9,-80.03,621.0,4140,-0.7,-24.7,14,0.84,266,33,312.2,315.1,312.3
