38179	86.938147	86.671066	0.267082	0.000000	1.286653	1.377284	1.850834	78.713098	-82.882811	88.160000	13113.000000
2344	86.436295	86.411956	0.024339	2.116789	4.921459	0.710737	1.501740	96.000000	-76.528070	73.400000	13485.000000
4639	86.776234	86.619751	0.156483	0.937055	3.226380	1.513983	1.587297	51.121823	-86.780180	64.400000	13490.000000
1112	87.251400	87.106304	0.145096	4.999854	5.749328	2.328404	2.273545	100.000000	-85.793635	37.914413	13440.000000
1011	87.935076	87.904109	0.030967	1.268999	0.000000	0.691299	0.828164	80.000000	-84.177272	31.366004	13311.000000
13169	88.971141	88.944555	0.026586	3.235689	1.910464	2.613222	3.449754	100.000000	-69.861984	26.585146	12710.000000
40114	87.230822	87.047991	0.182831	1.433533	1.058504	1.027795	2.185684	43.587594	-85.273613	52.880000	13497.000000
23822	86.937929	86.947344	-0.009414	1.127348	1.913145	2.707215	2.892501	79.899143	-71.260074	76.280000	13271.000000
29744	86.681846	86.508878	0.172968	2.338805	2.989479	1.235170	1.525947	90.676910	-71.793789	77.000000	13409.000000
44241	87.800829	87.927034	-0.126205	3.787910	2.295014	3.956793	4.762416	75.121622	-69.259608	41.360000	13286.000000
18272	87.446899	87.639408	-0.192509	1.685093	3.495589	3.939313	3.693221	82.870017	-69.892943	58.280000	13171.000000
16644	88.814220	88.760854	0.053366	1.196164	0.825127	2.352396	2.176919	60.858498	-76.772716	40.280000	12651.000000
40573	86.876598	86.981075	-0.104477	3.863707	4.557687	2.465251	1.704305	98.649058	-62.717951	61.160000	13405.000000
11720	86.636301	86.504463	0.131838	3.133664	1.107660	0.988969	4.743464	91.209035	-87.550485	50.970300	13488.000000
16958	89.287492	89.143107	0.144384	4.110865	5.497041	3.014415	0.867567	90.712037	-61.238831	18.860000	12651.000000
32134	88.279289	86.917676	1.361613	1.795829	0.757057	0.792024	4.239182	59.236518	-86.537176	94.280000	12749.000000
13663	89.481316	89.273149	0.208166	3.727208	1.570949	2.386459	1.107029	90.342484	-72.919225	68.360000	11875.000000
5826	86.309646	86.131172	0.178473	0.489310	1.759832	1.224532	2.230308	75.508275	-77.644448	90.680000	13487.000000
165	87.013259	86.992457	0.020801	2.332115	0.695785	2.634519	3.212842	95.025556	-65.013904	62.905016	13495.000000
15467	87.269789	87.440036	-0.170247	2.361834	3.613037	4.582720	2.563152	70.885063	-62.486564	75.200000	13405.000000
2685	86.654474	86.759370	-0.104896	0.338836	3.508438	2.131277	1.581517	91.104456	-74.743090	84.560000	13487.000000
13482	87.186337	87.375706	-0.189368	1.640624	1.603988	0.882623	1.924572	81.562654	-80.788335	43.276757	13230.000000
13074	87.914345	87.563639	0.350706	0.481708	1.743065	1.952374	3.002491	40.470821	-86.996612	83.480000	12710.000000
2144	86.852820	86.803926	0.048895	0.802189	2.588662	2.588713	2.621011	78.786036	-82.656746	66.200000	13485.000000
47982	88.768603	88.987740	-0.219137	5.033129	5.523198	3.094700	1.734063	96.000000	-72.183871	35.600000	12366.000000
45468	89.699187	89.733600	-0.034413	2.576556	2.708458	2.517266	1.169816	47.166327	-81.178481	65.120000	11797.000000
38295	88.065937	88.193943	-0.128006	4.218364	1.404257	3.040734	4.074756	60.835553	-75.188373	42.440000	13113.000000
22770	88.049910	87.888440	0.161469	2.134001	3.397968	3.526728	2.986058	57.949807	-72.478168	89.960000	12772.000000
4747	86.354038	86.274274	0.079763	0.130403	0.909771	1.702298	1.757209	84.785911	-71.427741	88.880000	13490.000000
42373	88.590474	88.500475	0.089999	2.493670	2.032373	0.000000	1.362305	92.888308	-77.782572	71.734101	12211.000000
2880	86.941519	87.136412	-0.194894	1.747174	2.613757	3.163701	2.957362	59.241864	-73.269880	68.360000	13447.000000
46705	87.695668	88.184710	-0.489042	2.204432	0.883277	1.052618	2.356341	87.597262	-91.921561	27.860000	13143.000000
42898	87.001093	87.301060	-0.299968	1.643670	2.062521	0.892994	1.209151	68.498429	-88.780000	57.200000	13095.000000
19117	88.854147	88.817727	0.036420	3.512369	3.838848	4.758055	1.634121	91.005690	-66.280526	24.620000	13213.000000
13096	88.003991	87.785159	0.218832	0.226198	0.863491	1.810769	1.885883	78.682210	-86.508108	69.440000	12710.000000
8092	88.049610	87.742323	0.307287	0.937476	1.340481	2.869721	2.354392	43.916364	-64.100784	77.360000	12846.000000
50242	87.006863	86.776703	0.230160	0.294214	2.794100	1.430632	2.431098	93.094595	-89.600737	88.520000	13183.000000
17534	89.001131	89.126040	-0.124909	1.424851	2.332195	2.703329	1.551422	52.833094	-79.706611	87.080000	11892.000000
38686	88.037784	88.935256	-0.897472	2.553895	1.801428	1.526717	0.698610	95.565233	-75.087157	23.100591	13230.000000
42269	88.955786	88.840245	0.115541	2.360317	2.912147	2.824885	1.757981	74.570841	-75.617468	74.840000	12211.000000
25715	86.270202	86.780275	-0.510072	1.586799	2.491874	3.166560	3.909773	99.000000	-70.148397	72.664446	13495.000000
41737	87.945619	87.763768	0.181852	2.091119	2.804539	3.223495	2.919623	59.000000	-76.540000	56.840000	13150.000000
41547	87.537693	87.502872	0.034821	0.005655	2.869727	3.380928	2.765417	93.989291	-85.381892	60.440000	13150.000000
31515	86.963061	87.085651	-0.122590	4.292938	1.030270	2.663826	4.523344	88.837368	-73.566700	73.400000	13187.000000
24493	86.862690	86.848186	0.014504	2.306936	1.275010	1.444600	2.272741	84.128841	-70.002235	75.200000	13322.000000
13508	87.718396	87.604061	0.114335	1.501250	1.203046	3.647449	4.823028	50.000000	-77.191522	53.600000	13230.000000
8146	87.223198	87.690886	-0.467688	2.406196	2.294810	2.775214	3.745754	51.866164	-73.024168	79.520000	12846.000000
1733	86.467862	86.279384	0.188477	1.183805	2.935175	0.000000	1.107145	97.407634	-83.439900	64.400000	13495.000000
11449	87.255905	87.124273	0.131632	2.236946	4.258942	3.425482	2.363420	80.000000	-71.860000	62.016583	13488.000000
17020	90.180072	90.352885	-0.172813	3.240189	4.156998	8.182611	1.724620	76.375621	-65.540252	31.460000	12211.000000
1778	86.524863	87.010672	-0.485809	1.623310	0.000000	2.450883	2.947324	67.000000	-66.674616	62.537962	13491.000000
38558	88.089115	88.248609	-0.159494	1.267456	1.779959	1.895726	0.365897	83.262025	-69.747746	67.640000	12710.000000
22438	88.762782	88.487239	0.275543	2.932562	2.772434	2.684401	2.351444	51.849926	-74.082047	72.680000	12366.000000
49887	86.391740	86.434739	-0.042999	0.790506	1.542676	0.377646	2.070035	64.544369	-86.352038	86.000000	13322.000000
36473	88.876321	88.436999	0.439322	4.428431	1.351616	4.370090	2.910445	22.656191	-65.840454	67.640000	12803.000000
37805	87.147427	87.107456	0.039971	0.756348	2.623925	2.179304	2.140612	94.477911	-70.203166	74.480000	13183.000000
13124	88.164396	88.241698	-0.077302	1.113145	1.729311	2.935184	5.497966	98.523140	-85.268618	51.440000	12710.000000
