38179	86.938147	87.040143	-0.101995	0.705296	1.509804	1.448122	2.482447	78.713098	-82.882811	88.160000	13113.000000
2344	86.436295	86.431111	0.005184	0.997405	6.283737	4.172329	1.992719	96.000000	-76.528070	73.400000	13485.000000
4639	86.776234	86.550085	0.226150	1.312264	3.407235	2.560137	2.632155	51.121823	-86.780180	64.400000	13490.000000
1112	87.251400	87.010495	0.240905	3.196216	6.805680	6.976640	1.350850	100.000000	-85.793635	37.914413	13440.000000
1011	87.935076	87.976790	-0.041714	1.308770	1.114109	2.606785	0.204511	80.000000	-84.177272	31.366004	13311.000000
13169	88.971141	88.739826	0.231315	3.224245	2.309680	5.990565	1.737778	100.000000	-69.861984	26.585146	12710.000000
40114	87.230822	86.949310	0.281512	0.714728	1.389500	3.457185	1.336568	43.587594	-85.273613	52.880000	13497.000000
23822	86.937929	86.832547	0.105383	1.797394	1.699846	3.089285	2.686410	79.899143	-71.260074	76.280000	13271.000000
29744	86.681846	86.532461	0.149385	1.573395	3.823156	4.397102	1.177488	90.676910	-71.793789	77.000000	13409.000000
44241	87.800829	87.752912	0.047918	6.143129	2.836363	8.296603	2.424503	75.121622	-69.259608	41.360000	13286.000000
18272	87.446899	87.464172	-0.017273	3.874110	2.452434	4.545291	3.700672	82.870017	-69.892943	58.280000	13171.000000
16644	88.814220	88.720203	0.094017	3.041974	1.617838	3.856022	1.914539	60.858498	-76.772716	40.280000	12651.000000
40573	86.876598	86.876304	0.000293	3.935690	5.363994	5.864153	1.257646	98.649058	-62.717951	61.160000	13405.000000
11720	86.636301	86.398695	0.237606	0.368188	1.754657	5.569027	1.982010	91.209035	-87.550485	50.970300	13488.000000
16958	89.287492	88.915595	0.371896	3.460916	7.015060	4.379710	1.539362	90.712037	-61.238831	18.860000	12651.000000
32134	88.279289	87.018773	1.260516	0.000000	1.976778	3.811430	2.119193	59.236518	-86.537176	94.280000	12749.000000
13663	89.481316	89.149734	0.331582	4.186570	2.758630	4.341052	0.048794	90.342484	-72.919225	68.360000	11875.000000
5826	86.309646	85.939819	0.369827	0.729426	2.071808	2.642085	2.408548	75.508275	-77.644448	90.680000	13487.000000
165	87.013259	86.772269	0.240990	3.393874	1.842436	5.319532	1.797548	95.025556	-65.013904	62.905016	13495.000000
15467	87.269789	87.399306	-0.129517	6.857986	3.486377	4.818632	3.532668	70.885063	-62.486564	75.200000	13405.000000
2685	86.654474	86.673944	-0.019471	1.859624	3.620242	2.126631	3.331011	91.104456	-74.743090	84.560000	13487.000000
13482	87.186337	87.296114	-0.109777	0.763140	2.618669	3.781261	1.380506	81.562654	-80.788335	43.276757	13230.000000
13074	87.914345	87.458325	0.456020	0.949988	1.583590	2.237611	3.099272	40.470821	-86.996612	83.480000	12710.000000
2144	86.852820	86.656846	0.195974	1.751302	2.110364	2.603569	3.134045	78.786036	-82.656746	66.200000	13485.000000
47982	88.768603	88.788716	-0.020113	5.086214	6.997653	6.598864	1.244509	96.000000	-72.183871	35.600000	12366.000000
45468	89.699187	89.642904	0.056283	4.745151	3.655749	4.399041	1.134300	47.166327	-81.178481	65.120000	11797.000000
38295	88.065937	88.030490	0.035448	5.119466	2.170891	7.802584	1.506218	60.835553	-75.188373	42.440000	13113.000000
22770	88.049910	87.847837	0.202072	4.241443	3.778881	6.018865	4.081310	57.949807	-72.478168	89.960000	12772.000000
4747	86.354038	86.185955	0.168082	1.173815	1.123807	1.547710	1.995230	84.785911	-71.427741	88.880000	13490.000000
42373	88.590474	88.495475	0.094999	0.000000	3.294886	3.216402	0.443164	92.888308	-77.782572	71.734101	12211.000000
2880	86.941519	86.938908	0.002610	3.504054	2.697398	4.864056	3.180961	59.241864	-73.269880	68.360000	13447.000000
46705	87.695668	88.189628	-0.493960	1.393922	2.081341	4.521894	0.954888	87.597262	-91.921561	27.860000	13143.000000
42898	87.001093	86.911150	0.089942	0.394715	2.779310	2.797854	0.897683	68.498429	-88.780000	57.200000	13095.000000
19117	88.854147	88.812910	0.041237	7.898958	4.748353	4.298666	2.398528	91.005690	-66.280526	24.620000	13213.000000
13096	88.003991	87.921611	0.082380	1.225131	1.875059	1.663170	2.804393	78.682210	-86.508108	69.440000	12710.000000
8092	88.049610	87.761492	0.288118	4.142276	1.898062	3.610891	2.879514	43.916364	-64.100784	77.360000	12846.000000
50242	87.006863	86.910222	0.096642	0.808966	2.740662	2.230456	3.055190	93.094595	-89.600737	88.520000	13183.000000
17534	89.001131	89.079892	-0.078762	3.525408	2.972327	3.729230	2.618930	52.833094	-79.706611	87.080000	11892.000000
38686	88.037784	88.676972	-0.639188	2.175268	2.656082	3.068895	0.250757	95.565233	-75.087157	23.100591	13230.000000
42269	88.955786	88.645728	0.310059	4.670455	3.784049	5.697614	2.134990	74.570841	-75.617468	74.840000	12211.000000
25715	86.270202	86.737116	-0.466914	2.543661	2.184601	4.665017	3.535774	99.000000	-70.148397	72.664446	13495.000000
41737	87.945619	87.633192	0.312427	3.467353	2.936925	5.180624	3.042692	59.000000	-76.540000	56.840000	13150.000000
41547	87.537693	87.498364	0.039329	3.081388	2.596848	0.732381	5.782314	93.989291	-85.381892	60.440000	13150.000000
31515	86.963061	87.056648	-0.093587	4.218922	1.873753	7.717795	1.497959	88.837368	-73.566700	73.400000	13187.000000
24493	86.862690	86.776170	0.086521	1.232953	2.347183	4.339629	1.164912	84.128841	-70.002235	75.200000	13322.000000
13508	87.718396	87.749617	-0.031221	6.182335	1.815051	7.940388	7.710641	50.000000	-77.191522	53.600000	13230.000000
8146	87.223198	87.484438	-0.261240	2.635129	2.364348	5.676505	2.599365	51.866164	-73.024168	79.520000	12846.000000
1733	86.467862	86.223354	0.244507	0.204059	4.795391	3.221950	1.399668	97.407634	-83.439900	64.400000	13495.000000
11449	87.255905	87.172122	0.083783	4.110099	4.198260	5.008903	3.350462	80.000000	-71.860000	62.016583	13488.000000
17020	90.180072	90.846822	-0.666749	11.355541	5.215487	0.604037	6.371134	76.375621	-65.540252	31.460000	12211.000000
1778	86.524863	87.041834	-0.516971	3.481519	0.000000	3.461599	0.750881	67.000000	-66.674616	62.537962	13491.000000
38558	88.089115	88.028581	0.060535	2.447881	2.334310	1.657664	1.218307	83.262025	-69.747746	67.640000	12710.000000
22438	88.762782	88.458204	0.304578	4.751200	3.793734	6.965826	1.889848	51.849926	-74.082047	72.680000	12366.000000
49887	86.391740	86.409998	-0.018258	0.240231	2.758026	3.119968	1.769782	64.544369	-86.352038	86.000000	13322.000000
36473	88.876321	88.548469	0.327852	14.654570	2.677390	8.655059	0.621145	22.656191	-65.840454	67.640000	12803.000000
37805	87.147427	86.845428	0.301999	1.899823	2.450630	2.707906	2.637077	94.477911	-70.203166	74.480000	13183.000000
13124	88.164396	88.147051	0.017345	1.285759	1.072196	4.423282	4.350596	98.523140	-85.268618	51.440000	12710.000000
3756	86.610191	86.889762	-0.279571	2.233262	3.099262	3.145555	1.953931	97.000000	-73.193305	74.331066	13322.000000
33973	86.849624	86.832401	0.017223	0.234016	5.129622	5.131057	0.685010	100.000000	-77.551089	71.960000	13320.000000
42351	88.112709	88.089876	0.022832	0.633788	1.454941	1.432917	0.381093	73.495291	-84.729626	97.880000	12211.000000
25237	86.086332	86.321406	-0.235074	0.678652	0.654326	1.878784	1.782760	90.082578	-83.494296	72.320000	13493.000000
1161	88.016337	88.062453	-0.046116	3.076872	1.709487	5.136893	0.931965	64.044773	-80.880223	30.285808	13440.000000
11205	87.236665	87.069772	0.166893	2.261105	0.740616	2.055856	3.990637	81.000000	-69.297076	79.840866	13379.000000
6146	86.772918	86.636312	0.136606	1.671156	3.860770	2.879483	2.989172	68.000000	-74.485994	96.800000	13187.000000
24963	86.690886	86.498123	0.192763	1.689844	4.066955	7.918766	2.514220	81.693543	-78.838884	65.480000	13463.000000
34155	86.856352	86.529042	0.327309	0.416884	4.023006	4.478272	1.085733	100.000000	-95.524551	63.320000	13327.000000
35817	89.856093	89.744485	0.111608	8.814157	4.160024	6.205052	0.864889	91.056371	-73.137409	47.480000	11881.000000
14988	88.606022	88.499047	0.106975	6.221728	6.080706	0.000000	3.963588	95.586873	-52.366190	22.460000	13480.000000
29449	86.355298	86.624659	-0.269361	2.948119	2.479098	6.356799	3.507093	77.118318	-76.470461	78.440000	13490.000000
11079	86.802721	86.814561	-0.011840	1.848243	4.443369	6.008182	1.136332	100.000000	-78.043385	57.200000	13379.000000
35677	88.788271	88.892903	-0.104632	0.340035	3.330576	3.099277	0.519392	99.886420	-94.889532	79.520000	11881.000000
50624	86.273765	86.262810	0.010955	0.896946	2.278359	2.427591	2.116337	99.241560	-79.700695	80.600000	13463.000000
11353	86.888896	86.907413	-0.018517	2.123296	0.007522	4.295437	1.492631	66.321182	-71.727500	60.080000	13379.000000
47685	89.229314	88.393138	0.836176	3.168217	0.091918	2.819181	0.456135	90.000000	-76.230448	36.539293	12800.000000
41374	87.311258	87.197464	0.113794	2.289160	7.445657	3.882009	1.206523	100.000000	-64.582959	39.560000	13285.000000
16576	87.140808	86.914900	0.225908	0.850293	2.371540	4.024093	1.592343	43.455856	-81.085766	65.596541	13150.000000
