6001	86.566246	86.431489	0.134758	0.000000	1.846155	2.236506	2.253095	2.372196	0.267249	1.075913
6002	86.569295	86.382384	0.186911	0.000000	3.171034	3.046391	2.201643	2.058611	2.374181	2.879309
6003	86.213609	86.382153	-0.168544	0.000000	2.897651	1.948361	3.476709	2.402809	1.479098	1.589517
6004	86.320289	86.449331	-0.129042	0.000000	1.956094	2.041206	2.073133	2.510883	0.839514	1.568350
6005	86.891704	86.785551	0.106153	0.000000	1.551875	2.566607	1.571517	2.736479	2.342020	2.582699
6006	87.085838	87.028449	0.057389	0.000000	1.212855	1.587312	1.295507	3.349441	0.764543	1.811940
6007	86.858030	86.822405	0.035624	0.000000	2.048914	1.353498	1.679774	2.567929	0.980389	2.143958
6008	86.762059	86.719609	0.042450	0.000000	1.556596	1.621719	1.858801	2.801195	1.143571	1.388095
6009	87.071989	86.785947	0.286042	0.000000	0.509087	0.859851	1.705334	1.591726	1.456017	2.127232
6010	86.780630	86.811553	-0.030923	0.000000	1.425680	1.678682	1.893775	1.156741	1.509894	3.282266
6011	87.074621	86.864874	0.209747	0.000000	0.331578	1.616021	1.479460	1.248777	1.445269	3.770481
6012	87.050273	86.933888	0.116385	0.000000	1.681382	1.611279	2.297574	2.355398	0.356069	2.862829
6013	86.493346	86.426661	0.066684	0.000000	2.895633	2.379067	3.914963	2.367327	1.168531	2.400536
6014	86.233626	86.312387	-0.078761	0.000000	2.514123	3.109849	2.856096	1.854330	2.148403	1.213842
6015	86.310199	86.325237	-0.015038	0.000000	1.998420	3.040532	0.889699	2.229431	2.080411	2.085594
6016	86.986009	86.947205	0.038804	0.000000	0.499977	1.064361	0.665302	3.564142	1.799165	3.211624
6017	87.196872	86.890815	0.306057	0.000000	1.228276	2.252614	1.474325	3.113671	1.954672	2.087356
6018	86.746033	86.862765	-0.116732	0.000000	1.757867	0.981479	1.426427	2.432098	0.648178	2.421817
6019	86.485304	86.534782	-0.049478	0.000000	4.300739	2.241051	1.980507	3.410846	2.631608	2.094104
6020	86.203560	86.292168	-0.088608	0.000000	2.332202	2.024429	1.786185	3.185699	2.272772	1.321255
6021	86.988906	86.931438	0.057468	0.000000	0.364895	2.458335	1.914001	2.008111	0.629765	0.557536
6022	86.739109	86.623146	0.115963	0.000000	1.740965	2.232876	1.226111	2.219922	0.447338	0.861863
6023	86.106143	85.968896	0.137246	0.000000	3.317451	2.638693	2.504017	2.277112	1.426071	1.145916
6024	86.894879	86.840739	0.054140	0.000000	0.864243	1.415515	1.785105	1.883733	0.899953	0.597843
6025	86.784660	86.717602	0.067057	0.000000	2.247395	2.734353	1.804841	2.196316	2.026618	2.860795
6026	87.147601	87.105719	0.041882	0.000000	1.254191	2.996233	1.605974	0.971181	0.640052	1.280543
6027	86.525724	86.472246	0.053478	0.000000	3.387260	2.562459	3.187639	1.583892	1.227662	1.727141
6028	86.499418	86.543552	-0.044133	0.000000	3.347482	2.047767	2.903547	2.868887	1.498293	1.612228
6029	86.564952	86.622526	-0.057574	0.000000	2.126269	1.932144	2.382716	2.358393	2.029307	1.824399
6030	86.766098	86.731545	0.034552	0.000000	2.550965	2.129325	1.765955	1.844429	1.672862	2.463244
6031	86.945298	86.751127	0.194171	0.000000	2.190657	1.849061	1.913092	2.715191	0.557390	1.933646
6032	86.922494	86.703013	0.219481	0.000000	1.985925	2.174639	2.233053	2.045963	0.796482	2.079453
6033	86.650473	86.716299	-0.065825	0.000000	3.025298	3.004759	2.165118	3.566179	2.764967	2.721922
6034	86.626025	86.777956	-0.151930	0.000000	3.382056	2.453643	2.620868	4.127041	1.115763	2.961259
6035	87.019042	87.020394	-0.001352	0.000000	1.524946	2.015400	1.389111	1.007147	1.237731	3.391478
6036	86.443771	86.501558	-0.057786	0.000000	1.872340	2.104782	2.584698	1.981186	2.412390	1.691414
6037	86.614033	86.589926	0.024107	0.000000	2.719896	2.278145	4.018805	1.341573	2.656303	1.969130
6038	86.751102	86.778897	-0.027795	0.000000	1.309082	2.067630	2.077659	1.328063	2.559807	1.637744
6039	86.807545	86.584374	0.223170	0.000000	1.795059	3.499897	2.175413	1.313913	1.585265	1.735368
6040	86.840206	87.252732	-0.412525	0.000000	0.901010	2.416712	2.714246	2.257452	1.350877	0.622621
6041	86.893292	87.011595	-0.118304	0.000000	1.093312	2.414284	2.404866	2.351419	1.130310	0.879231
6042	86.588736	87.103710	-0.514974	0.000000	0.959124	1.595325	2.487165	3.390303	2.272866	0.375679
6043	86.728301	86.666579	0.061722	0.000000	0.975452	1.855929	2.285326	3.140570	2.500401	1.038756
6044	86.739312	86.568339	0.170973	0.000000	0.780619	3.614681	1.935525	1.865628	1.168110	0.864147
6045	86.642965	86.315281	0.327684	0.000000	1.967921	4.024267	2.026119	1.588288	1.363993	1.624180
6046	86.471587	86.564526	-0.092939	0.000000	1.330681	3.167245	1.061964	1.381776	0.769868	1.436761
6047	86.220389	86.299944	-0.079555	0.000000	4.489262	2.390550	2.285718	3.091763	2.050281	2.156227
6048	88.060583	87.134972	0.925611	0.000000	0.000000	1.593327	2.427975	2.400436	1.600672	0.972075
6049	87.038330	86.867871	0.170459	0.000000	0.871280	1.531777	1.953054	3.561452	0.834785	1.472000
6050	87.380529	87.588764	-0.208235	0.000000	0.427877	2.157115	1.769765	1.908043	0.428709	0.615248
6051	87.125871	86.999008	0.126863	0.000000	1.582127	2.967845	1.632354	1.286129	0.324494	1.038019
6052	87.179154	87.011424	0.167730	0.000000	2.195801	3.148724	2.152431	2.438122	1.522282	1.737118
6053	87.301742	87.135273	0.166469	0.000000	3.056392	2.255472	2.531329	2.056473	1.818890	3.456459
6054	87.263838	87.043827	0.220011	0.000000	2.283746	1.633881	3.651249	0.636289	2.588830	1.877368
6055	87.061431	87.051819	0.009612	0.000000	0.881753	0.925530	0.252995	0.995009	0.421390	3.634690
6056	86.913352	86.705087	0.208265	0.000000	1.899320	0.638342	2.765481	2.392385	1.588917	0.000000
6057	87.085668	86.837884	0.247783	0.000000	1.490452	0.906327	0.888627	1.738690	0.000000	2.769869
6058	86.796231	86.876508	-0.080277	0.000000	2.098120	2.579057	1.483392	2.732272	1.345425	1.480497
6059	86.194009	86.028160	0.165848	0.000000	3.257492	3.278748	1.839074	2.412865	3.341771	1.848740
6060	86.967629	86.836421	0.131208	0.000000	0.569548	1.291875	1.774127	2.512614	1.197988	1.331622
6061	86.985689	86.947757	0.037932	0.000000	1.077686	2.648212	0.710283	2.787686	1.239517	3.724470
6062	88.384215	87.116226	1.267989	0.000000	1.823428	2.550834	2.257418	3.769826	1.689386	3.628040
6063	87.479078	87.204264	0.274814	0.000000	2.577957	1.781240	1.566441	2.966005	1.278713	4.091258
6064	87.655926	87.567026	0.088899	0.000000	1.078945	2.164268	1.728668	2.496672	2.231972	5.581029
6065	87.525184	87.421993	0.103191	0.000000	2.805319	3.611335	2.857446	3.322083	3.178849	5.724138
6066	87.822758	87.783052	0.039706	0.000000	1.215316	2.347501	0.780407	2.488645	1.728424	4.212670
6067	87.580788	87.459791	0.120997	0.000000	2.751988	3.951401	2.059525	4.286335	2.745535	3.610082
6068	87.370246	87.263638	0.106609	0.000000	1.635714	2.270031	1.832818	1.940605	2.241160	4.347041
6069	87.469280	87.415097	0.054182	0.000000	0.907885	2.549530	2.220999	3.980042	0.886721	2.275536
6070	88.066128	87.926185	0.139943	0.000000	0.275524	1.817050	1.274150	2.846712	1.371674	4.742984
6071	88.369729	87.912892	0.456836	0.000000	0.191918	0.924218	1.429825	0.534717	0.999861	3.458349
6072	87.378589	87.351032	0.027557	0.000000	0.688994	1.257823	1.165087	1.076683	2.430691	4.482731
6073	87.426652	87.425055	0.001597	0.000000	0.309328	0.569342	2.061732	2.725967	1.880276	2.534177
6074	87.326960	87.298215	0.028744	0.000000	0.607790	1.698845	2.410570	3.433458	1.652970	2.452614
6075	87.520862	87.365597	0.155265	0.000000	0.511891	1.338716	1.418224	1.958243	1.644915	2.818037
6076	87.186137	87.224818	-0.038681	0.000000	1.057905	1.166026	1.856920	2.776333	1.647821	1.608921
6077	87.233404	87.049881	0.183523	0.000000	1.527385	1.657324	2.216776	1.543484	2.124209	2.555433
6078	87.218430	87.161591	0.056838	0.000000	1.870616	2.387608	2.019741	2.219582	1.418948	1.280868
6079	86.827674	86.875385	-0.047711	0.000000	3.755466	2.201863	2.825222	1.947918	2.485583	3.305363
6080	87.001443	87.101836	-0.100393	0.000000	2.831836	0.296337	3.317296	1.885960	2.942096	4.137582
6081	86.950801	86.878169	0.072632	0.000000	2.256390	0.542825	2.640844	2.580450	1.353321	2.119835
6082	86.862965	86.634445	0.228520	0.000000	2.500087	0.568661	3.456669	1.180604	2.396218	2.121072
6083	87.251811	87.034242	0.217570	0.000000	1.451177	1.737911	1.343894	1.081800	0.955937	0.498565
6084	87.530491	87.545885	-0.015394	0.000000	3.394684	2.790570	1.955413	4.151017	2.536477	4.177150
6085	87.797729	87.710187	0.087542	0.000000	1.429241	1.351758	1.560573	0.668324	1.617483	4.480224
6086	87.679599	87.568120	0.111479	0.000000	1.566246	1.545137	2.785988	2.230670	1.383984	2.312110
6087	87.207417	87.158032	0.049385	0.000000	2.376606	1.500386	3.915780	1.000200	2.771415	1.938458
6088	87.725631	87.677695	0.047935	0.000000	2.460368	2.586959	4.130691	4.943540	2.963553	2.513767
6089	86.936691	86.837436	0.099255	0.000000	3.348813	2.973634	2.935671	2.380318	1.912151	2.046538
6090	88.134253	88.201813	-0.067559	0.000000	0.191583	2.027461	2.482450	2.913903	2.857659	3.011622
6091	88.113365	88.180107	-0.066741	0.000000	0.000000	1.440001	2.387577	3.277999	2.391280	2.188920
6092	87.884377	87.883082	0.001295	0.000000	0.778726	1.325066	1.844086	3.890720	0.365641	3.268050
6093	88.081937	88.194414	-0.112477	0.000000	1.321079	1.680930	1.687081	1.432333	2.008634	4.995507
6094	88.034881	88.254259	-0.219378	0.000000	2.636527	1.206032	2.338965	1.349524	0.851994	2.642652
6095	88.191968	88.241806	-0.049838	0.000000	2.746816	2.684539	3.164663	0.891057	1.259984	1.809302
6096	88.436201	88.339168	0.097033	0.000000	2.249257	3.352223	1.755065	3.400344	3.143525	4.711380
6097	88.600802	88.714342	-0.113539	0.000000	1.820945	1.744819	1.790808	1.602485	1.721263	3.853597
6098	87.652510	87.693230	-0.040721	0.000000	1.914121	1.326707	1.967202	2.045614	1.249770	2.726213
6099	87.777542	87.721990	0.055552	0.000000	1.862466	1.029065	0.968388	2.481804	0.151365	1.781628
