11278	86.946511	86.769236	0.177275	3.582201	1.877645	0.000000	3.987336	13379.000000
47459	88.323432	88.189024	0.134408	1.934389	2.018931	0.000000	4.589872	12800.000000
43708	88.618224	87.611818	1.006406	0.000000	4.874904	0.000000	1.796903	13054.000000
43941	87.265495	86.991304	0.274191	2.608736	2.470385	0.000000	2.138032	13054.000000
43031	88.875232	88.817389	0.057843	0.963848	3.614119	0.000000	8.256595	13095.000000
12728	87.610312	87.187664	0.422648	2.217783	3.748454	0.000000	3.631761	13113.000000
42676	90.199247	90.366137	-0.166891	0.348450	2.236575	0.000000	6.453195	11892.000000
40376	86.774287	86.392283	0.382004	3.460662	7.064243	0.000000	1.639979	13497.000000
48618	89.707421	88.837362	0.870059	0.393663	3.132297	0.000000	9.797855	13438.000000
8586	87.940365	87.734762	0.205603	2.447886	2.146195	0.000000	7.345197	13327.000000
4298	86.344100	86.392763	-0.048663	5.616527	5.527512	0.000000	2.676631	13409.000000
12939	87.647607	87.678486	-0.030879	1.553888	0.862298	0.000000	1.424962	12710.000000
45564	89.330463	89.513392	-0.182929	1.752833	4.612524	0.000000	4.724512	11797.000000
726	87.823820	87.935499	-0.111679	1.208432	3.502676	0.000000	5.105246	13311.000000
22297	88.329448	88.221138	0.108310	1.200319	5.432223	0.000000	4.670867	12800.000000
47896	88.500480	88.639080	-0.138600	1.889264	0.491027	0.000000	3.426390	12366.000000
7450	86.359304	86.330479	0.028825	11.235685	9.302626	0.000000	2.774045	13489.000000
35703	90.097792	89.918038	0.179754	0.000000	1.565866	0.000000	3.631551	11881.000000
25619	86.504727	86.356202	0.148525	5.381942	2.074604	0.000000	0.414166	13495.000000
24687	86.523625	86.791734	-0.268109	4.562226	5.501581	0.000000	3.576164	13183.000000
17631	88.842040	88.879627	-0.037588	2.367110	0.000000	0.000000	1.350078	11892.000000
49502	86.325887	86.422042	-0.096155	3.728498	4.802585	0.000000	1.580158	13484.000000
35156	87.910683	88.318592	-0.407909	7.494039	6.370138	0.000000	2.506670	12248.000000
21880	88.690530	88.101454	0.589076	0.000000	1.838421	0.000000	2.315033	12994.000000
26665	86.468330	86.583545	-0.115215	13.743364	9.985575	0.000000	0.000000	13440.000000
6303	88.415261	87.979583	0.435678	2.392442	0.180725	0.000000	3.545208	12628.000000
41001	86.949296	86.700345	0.248951	4.052882	2.858455	0.000000	2.685469	13141.000000
26007	86.553445	86.397035	0.156410	4.781850	2.045724	0.000000	0.538010	13491.000000
3571	87.313144	86.992377	0.320767	3.474546	1.402333	0.000000	4.679258	13322.000000
50295	86.572228	86.610587	-0.038360	8.076782	6.867673	0.000000	4.085641	13183.000000
25484	87.265738	86.722260	0.543477	1.515662	4.031807	0.000000	2.714191	13493.000000
30946	87.075865	86.663571	0.412294	4.062226	0.934224	0.000000	2.953998	13329.000000
12713	86.759054	86.784218	-0.025164	3.931431	3.432892	0.000000	2.977550	13113.000000
45914	87.836518	87.879296	-0.042778	3.389904	3.836869	0.000000	4.742042	12626.000000
1217	86.925715	86.719663	0.206052	2.039979	6.375005	0.000000	3.753144	13440.000000
9224	86.814526	86.877135	-0.062610	3.651625	1.760955	0.000000	0.943571	13155.000000
619	87.603178	87.427728	0.175450	2.059257	4.847582	0.000000	5.903367	13491.000000
32150	87.566193	87.611263	-0.045070	2.216164	0.683506	0.000000	1.894892	12749.000000
25940	86.213088	86.163527	0.049561	5.223604	3.185588	0.000000	3.362900	13491.000000
8957	87.816505	87.489419	0.327085	2.474406	0.972264	0.000000	4.606241	13155.000000
36828	87.156309	86.439614	0.716696	8.913220	6.661579	0.000000	5.159484	13379.000000
35795	89.571637	89.064684	0.506954	2.497844	0.877389	0.000000	3.493498	11881.000000
7848	87.027954	87.083471	-0.055517	0.834460	2.143358	0.000000	0.497923	13230.000000
31628	86.682979	86.842260	-0.159282	2.894744	2.366937	0.000000	3.210863	13187.000000
26966	86.566507	86.268791	0.297716	4.679766	6.299041	0.000000	3.326391	13495.000000
4528	87.176160	86.416588	0.759572	6.296388	2.258493	0.000000	3.175691	13409.000000
24293	86.488153	86.906913	-0.418760	4.348098	3.878798	0.000000	5.647782	13322.000000
23206	86.433642	86.414565	0.019076	3.345201	3.537824	0.000000	1.605639	13438.000000
41887	88.575251	88.417585	0.157666	0.143000	2.395461	0.000000	1.895426	12651.000000
10798	88.106385	88.003842	0.102543	2.876731	1.917327	0.000000	5.035392	12803.000000
48554	86.787207	86.623295	0.163912	4.591232	2.097245	0.000000	3.611923	13438.000000
25995	87.756838	87.477228	0.279611	0.567098	1.757258	0.000000	2.880281	13491.000000
34559	87.497986	87.050983	0.447003	3.295798	7.191437	0.000000	0.741861	13155.000000
39520	90.238620	90.193044	0.045576	1.059842	4.078420	0.000000	8.206648	12025.000000
13854	89.751795	89.470972	0.280823	0.293004	5.760354	0.000000	3.303092	11875.000000
43449	87.362508	87.413683	-0.051175	2.065499	1.941088	0.000000	3.722860	13171.000000
20357	90.012025	89.412190	0.599835	0.144894	1.501702	0.000000	1.401812	11797.000000
18383	88.870701	88.645912	0.224789	1.631269	2.309368	0.000000	8.214912	13171.000000
6056	86.749570	86.869271	-0.119701	1.953631	1.841823	0.000000	1.902624	13187.000000
1761	86.572929	86.422341	0.150588	1.559523	1.170983	0.000000	1.376020	13491.000000
26642	86.846897	87.170246	-0.323349	1.453038	1.807479	0.000000	3.297588	13440.000000
42319	89.387135	89.344000	0.043134	0.000000	2.566566	0.000000	3.351554	12211.000000
36656	86.802178	86.814367	-0.012189	1.981278	1.875711	0.000000	2.314364	13379.000000
47140	87.717176	87.488706	0.228470	2.352047	1.500433	0.000000	3.228050	12994.000000
19346	89.040266	88.626000	0.414266	0.660084	6.098981	0.000000	7.728231	13213.000000
32893	87.540196	87.177795	0.362401	2.974473	5.371772	0.000000	6.672590	13489.000000
35856	90.050123	89.654010	0.396113	3.582360	2.899865	0.000000	2.058272	11308.000000
16370	87.742960	87.622282	0.120678	1.042209	2.969988	0.000000	3.155871	13150.000000
19417	87.524678	87.528499	-0.003821	0.968031	2.566223	0.000000	2.821493	13213.000000
45881	87.692548	87.633050	0.059499	2.380431	3.411763	0.000000	2.098690	12626.000000
29074	86.598794	86.329700	0.269094	4.280747	3.943102	0.000000	3.348052	13322.000000
18426	87.334294	87.411866	-0.077572	1.022267	0.025117	0.000000	1.392827	13054.000000
35817	88.885734	88.892711	-0.006977	2.152251	4.393989	0.000000	2.528264	11881.000000
10173	89.130246	88.938731	0.191516	2.688838	3.476144	0.000000	3.771908	11881.000000
49341	86.731867	86.790381	-0.058514	8.315520	5.145287	0.000000	0.055519	13271.000000
49537	86.547010	86.441903	0.105107	10.690231	8.352219	0.000000	1.217421	13484.000000
28392	86.591787	86.412690	0.179097	9.946177	10.534751	0.000000	0.828778	13447.000000
13399	87.129427	86.710570	0.418857	4.695220	2.824625	0.000000	4.239054	13230.000000
6411	87.896766	87.915074	-0.018308	5.220382	7.088280	0.000000	2.438078	12628.000000
37296	86.959834	86.569812	0.390022	3.316131	2.399288	0.000000	3.929461	13407.000000
35507	88.705909	88.904949	-0.199040	5.084035	5.112678	0.000000	1.262759	11881.000000
38110	88.483557	87.743682	0.739875	1.429543	0.305571	0.000000	3.884554	13113.000000
6038	87.482761	87.158933	0.323829	3.779899	1.974918	0.000000	5.216167	13187.000000
41390	86.621356	86.471562	0.149794	4.342561	4.834045	0.000000	3.402566	13285.000000
23616	87.157146	86.873508	0.283638	3.544129	3.478833	0.000000	4.484248	13271.000000
10810	87.573976	87.590233	-0.016256	4.376347	1.243264	0.000000	4.560956	12803.000000
30706	86.236119	86.522736	-0.286617	4.663903	4.093286	0.000000	5.337253	13421.000000
41748	87.235675	86.822201	0.413474	3.371607	2.109513	0.000000	3.139071	13150.000000
47342	89.131996	88.914841	0.217155	0.088950	4.769832	0.000000	6.878072	12994.000000
22319	87.720640	87.581003	0.139637	2.955175	2.334548	0.000000	3.993898	12800.000000
3741	86.568510	86.434581	0.133928	4.298952	6.262360	0.000000	4.147367	13322.000000
21783	88.702770	88.430279	0.272491	0.000000	1.166990	0.000000	3.286434	12994.000000
39895	89.092531	88.678263	0.414268	2.797217	0.668253	0.000000	2.856475	11984.000000
