514	87.416088	87.847048	-0.430960	2.031100	3.443194	1.153610	1.950307	1.302531	4.861990	76.190575	-84.133680	31.035689	13150.000000
1672	88.733911	88.567528	0.166382	3.522523	2.269989	3.691254	2.765820	4.370564	1.000000	71.648440	-63.940000	53.240000	12772.000000
668	86.982760	86.850426	0.132334	2.978025	1.365587	3.248000	3.163565	2.399292	1.642857	85.156395	-78.120296	78.440000	13187.000000
2697	87.468107	87.576938	-0.108831	4.132778	0.971812	4.178121	2.557770	1.798943	2.000000	100.000000	-71.523591	43.433041	13183.000000
2743	88.222280	88.145075	0.077204	4.144030	1.756616	2.445177	3.239628	3.680254	1.000000	100.000000	-57.929660	38.840000	13183.000000
2651	87.577886	87.983608	-0.405723	1.883966	3.586028	2.790828	2.363081	2.217026	2.000000	76.725983	-78.278463	32.801672	13183.000000
1800	88.195803	87.890528	0.305275	2.523770	2.073226	3.114128	2.151205	2.541269	2.000000	63.193959	-73.562043	46.400000	13150.000000
921	88.536965	88.570013	-0.033048	2.881474	2.593013	3.377824	2.839055	3.132841	1.000000	84.981035	-69.220423	63.680000	12401.000000
2345	88.270497	88.249010	0.021487	1.630729	5.244043	2.302263	1.285149	2.210694	2.000000	81.636642	-85.018647	58.280000	12401.000000
676	86.768021	86.815010	-0.046989	3.568495	2.242375	2.401318	3.398563	2.541570	1.000000	67.622152	-74.529584	84.920000	13187.000000
2935	87.309767	87.312645	-0.002878	3.151318	2.436983	3.641156	3.515522	1.969680	3.057523	100.000000	-73.116142	38.840000	13183.000000
2357	89.808057	90.011242	-0.203185	3.405631	2.076287	3.932453	0.316432	5.488384	1.000000	74.971916	-65.466864	52.520000	12401.000000
1477	89.159178	88.957805	0.201373	6.377360	3.136447	4.018549	3.132529	3.668523	3.198126	97.037162	-70.770839	34.880000	12772.000000
2727	87.153804	87.196053	-0.042249	2.825417	2.731472	3.470200	2.702902	0.816075	2.000000	100.000000	-83.374682	45.413843	13183.000000
2289	87.448498	87.462820	-0.014322	2.129656	2.139211	0.576181	1.436333	3.124115	1.436383	55.160644	-80.463713	68.720000	13187.000000
2063	87.882578	87.840914	0.041664	2.526950	5.277245	2.716825	2.770009	2.433275	1.000000	75.000000	-79.366852	35.535207	13150.000000
2209	86.683659	86.655180	0.028480	3.674434	2.470851	1.120740	2.156225	2.099910	3.000000	86.089616	-75.250779	99.680000	13187.000000
1897	87.072025	86.843934	0.228092	1.586930	2.042498	3.002148	2.300000	0.501838	17.014565	93.000000	-77.965565	75.705693	13150.000000
2329	89.363389	89.005776	0.357613	1.991946	2.553358	2.945770	1.317943	2.195557	1.009765	42.512768	-85.484091	56.480000	12401.000000
1024	88.517015	88.473896	0.043119	2.255980	1.758901	2.388403	3.653006	4.187143	1.000000	63.951617	-78.098885	80.960000	12401.000000
1168	88.525905	88.392703	0.133202	3.617204	2.190234	2.089886	3.568049	5.253052	1.000000	76.669696	-60.733629	39.920000	13183.000000
1977	86.971218	86.983359	-0.012141	2.848708	2.503787	2.054141	2.544014	1.330309	1.000000	94.378378	-69.273062	67.640000	13150.000000
649	86.749570	86.962574	-0.213004	2.667798	3.688306	2.042297	1.777068	2.085855	1.000000	79.730169	-79.653626	83.480000	13187.000000
908	88.735411	88.924476	-0.189066	3.726734	4.798398	5.150849	4.164582	4.245514	1.000000	58.958529	-69.719166	59.720000	12401.000000
1824	88.668962	88.547979	0.120983	2.729773	2.108392	1.899782	2.924233	5.372072	1.000000	89.554054	-64.986746	27.860000	13150.000000
2819	86.715696	86.774398	-0.058701	2.065881	2.165606	3.358632	3.886199	2.687513	1.000000	82.325728	-74.663458	90.680000	13183.000000
1085	88.491782	88.522693	-0.030911	1.058970	3.243758	2.216917	0.356000	3.155234	10.008083	60.318809	-88.054908	75.200000	12401.000000
1564	87.632271	87.702396	-0.070125	3.908092	3.471712	2.460319	2.300698	2.115108	1.000000	79.155334	-71.109489	76.280000	12772.000000
405	87.533865	87.204223	0.329641	2.142242	1.236799	3.877518	3.711347	3.891706	1.000000	65.584244	-73.485346	93.200000	13150.000000
2468	88.380217	88.342381	0.037836	1.698532	1.417147	3.214106	3.511078	3.948518	1.406384	89.188753	-78.868790	81.320000	12401.000000
2405	88.775201	88.608242	0.166959	3.686150	2.827608	2.664209	2.201624	2.584422	1.000000	43.451737	-74.603026	66.560000	12401.000000
110	87.253389	87.208178	0.045211	1.381763	2.128294	2.406578	2.588855	1.840635	1.000000	57.756757	-83.887532	82.040000	12772.000000
792	87.652451	87.670096	-0.017645	2.567377	1.317263	1.267214	3.586584	3.695502	1.000000	96.704010	-77.387898	46.040000	13187.000000
2511	88.271511	88.324567	-0.053056	2.392822	0.715401	1.496461	0.903473	2.822739	1.132250	87.343363	-84.903747	87.440000	12401.000000
2712	87.907748	87.686553	0.221195	1.281691	3.423725	2.544025	1.561343	3.004545	2.000000	52.888782	-74.282473	51.440000	13183.000000
1551	87.724992	87.651667	0.073325	3.326908	3.924391	3.000848	2.845138	1.924037	1.000000	66.116983	-75.823892	72.680000	12772.000000
1407	87.011341	87.332826	-0.321485	1.003577	3.310321	2.265474	2.220829	2.403859	4.575419	99.528529	-80.071892	61.618457	13183.000000
925	88.433878	88.630281	-0.196403	3.783180	2.222240	2.884460	0.778624	2.892642	1.000000	45.501058	-81.764823	80.240000	12401.000000
1642	88.042081	88.193695	-0.151614	3.116384	2.921455	5.192245	2.180056	3.671741	1.000000	66.415474	-62.456517	72.680000	12772.000000
912	89.139484	89.547840	-0.408356	3.253444	4.478413	5.264434	1.884506	3.966716	1.000000	43.592516	-65.650712	52.520000	12401.000000
1888	87.074660	86.706751	0.367909	1.877403	1.877210	1.193975	1.598077	1.556505	1.000000	69.785592	-72.075356	87.800000	13150.000000
1186	87.140923	86.978069	0.162854	4.282146	2.448039	2.766504	1.999260	0.485649	2.025097	98.215354	-90.471228	45.320000	13183.000000
2732	87.498736	87.303967	0.194768	1.933556	3.620450	0.984197	3.038748	3.863267	1.000000	99.925862	-72.279308	64.793403	13183.000000
2543	88.423696	88.195116	0.228579	2.257264	2.884531	4.873977	4.171528	3.723495	1.000000	75.153389	-77.399410	82.400000	12401.000000
816	89.057851	89.067729	-0.009878	2.734936	2.253259	2.291987	3.641298	4.360093	1.000000	88.992166	-73.762818	40.280000	12401.000000
1080	89.326633	89.638075	-0.311442	3.202649	3.728403	1.493309	1.099571	3.117251	1.000000	74.512017	-73.619453	46.040000	12401.000000
526	87.268405	87.340398	-0.071993	3.955957	3.366373	3.723094	2.713573	1.573084	9.000000	82.077703	-78.744119	50.695444	13150.000000
988	88.449715	88.292969	0.156746	2.525529	0.732107	2.374138	0.842530	4.155615	1.000000	65.000000	-79.792385	94.280000	12401.000000
371	87.292368	87.002597	0.289771	1.119380	0.919314	2.011731	2.481750	2.567955	1.452858	87.886249	-85.314044	88.880000	13150.000000
1416	87.282025	87.340098	-0.058073	0.979305	0.858140	2.321459	0.786777	1.741927	5.000000	69.084407	-82.583716	64.682749	13183.000000
2695	88.050383	87.457889	0.592494	3.916672	1.311124	4.574708	1.769139	0.838350	1.000000	100.000000	-69.037183	39.560000	13183.000000
1356	86.671588	86.736918	-0.065330	1.539058	3.639611	3.595236	0.302173	0.170295	2.686283	83.000000	-75.902678	78.800000	13183.000000
2196	87.043100	86.910239	0.132861	1.548138	0.670320	2.029549	1.121915	2.530976	2.000000	77.729730	-75.963713	98.600000	13187.000000
2704	87.723592	87.592588	0.131004	1.324048	3.224685	2.694532	3.430384	4.428745	2.000000	39.788746	-70.950569	64.400000	13183.000000
1978	87.414962	87.431368	-0.016406	3.140289	1.482145	2.388725	2.238900	2.864801	1.000000	55.639865	-68.768887	73.400000	13150.000000
2605	88.679003	89.178415	-0.499412	2.448565	4.510281	4.053566	1.304561	2.798424	1.000000	43.679361	-82.582989	64.040000	12401.000000
380	86.568785	86.670835	-0.102050	3.334879	2.956360	1.136960	1.020943	1.743633	20.620253	62.171628	-82.564165	91.760000	13150.000000
1122	89.378980	89.102683	0.276297	3.607500	4.288711	4.698368	2.583782	2.414430	1.000000	51.680231	-79.299413	48.560000	12401.000000
2802	86.498263	86.849958	-0.351695	1.528534	1.470360	1.729441	1.592911	1.823953	12.848145	94.980883	-76.551357	89.240000	13183.000000
2850	86.553741	86.609621	-0.055880	1.998825	0.623568	1.285357	0.503943	1.955717	7.337705	95.310155	-77.620000	93.560000	13183.000000
2082	87.829582	87.766981	0.062600	3.079286	3.096011	1.960331	2.883191	2.697593	1.000000	96.000000	-74.304580	38.599587	13150.000000
113	87.839426	87.599415	0.240011	1.724275	3.759377	3.159295	2.123645	2.395119	1.000000	47.399116	-72.600604	79.880000	12772.000000
966	88.165606	88.071341	0.094265	2.929507	1.148839	0.673163	1.632555	2.617783	1.000000	48.756664	-82.821799	97.160000	12401.000000
1936	87.078746	86.956459	0.122287	3.766120	2.227879	2.796142	1.438569	0.920155	1.000000	92.010135	-69.470656	76.280000	13150.000000
1264	86.981821	86.845511	0.136310	3.495916	1.206259	1.248293	1.920332	0.674975	10.414640	99.931166	-80.055240	71.600000	13183.000000
1146	87.805589	87.711912	0.093677	2.053898	2.176883	3.168737	2.495393	2.719759	1.000000	71.000000	-75.259487	51.480141	13183.000000
1572	87.799238	87.580862	0.218376	3.460020	3.783091	2.437254	2.124108	1.450572	2.640351	80.864170	-77.156216	79.160000	12772.000000
671	87.063263	86.904396	0.158866	1.079022	0.877455	1.443745	2.381792	2.266186	2.000000	53.303927	-84.906264	85.280000	13187.000000
2419	88.666605	88.419808	0.246797	1.442936	1.541449	2.663581	1.289829	2.752188	1.000000	53.000000	-80.140000	79.520000	12401.000000
2572	88.652681	88.587602	0.065079	2.048824	1.194683	3.405257	1.744453	2.033574	1.000000	96.000000	-84.024667	49.640000	12401.000000
423	87.250129	87.495820	-0.245691	1.648850	1.902291	3.656281	2.788975	2.992877	1.000000	78.823302	-68.275002	71.600000	13150.000000
54	88.577006	88.600731	-0.023725	5.748001	2.695108	4.461616	3.060865	2.951187	1.000000	90.091454	-72.365159	43.880000	12772.000000
1278	86.532607	86.801698	-0.269091	2.677940	2.529984	0.955907	2.269742	1.804902	3.570270	74.365161	-74.687103	91.760000	13183.000000
1955	87.669249	87.366665	0.302584	2.526737	0.841622	3.026279	2.869563	3.123360	1.000000	84.951083	-69.526132	79.880000	13150.000000
2911	86.942442	87.462782	-0.520340	1.634511	2.116081	0.208153	1.209230	2.651856	7.738967	92.375676	-77.295359	44.240000	13183.000000
428	87.552991	87.760107	-0.207115	2.656576	0.869228	4.876013	1.170965	2.597661	1.000000	91.195148	-68.147512	77.720000	13150.000000
1334	87.364944	86.943286	0.421659	1.513942	0.552793	2.080978	0.585047	1.613775	3.000000	84.971529	-78.618576	93.560000	13183.000000
1287	87.131550	87.185372	-0.053823	3.391262	1.062024	2.174084	3.398983	2.823304	2.000000	87.707913	-76.865883	84.560000	13183.000000
239	88.206176	88.452961	-0.246785	4.486578	5.049639	2.544630	3.908958	5.273075	1.000000	90.727866	-55.819407	37.400000	13150.000000
1459	88.071694	88.168840	-0.097145	4.273297	2.319147	3.134776	2.171529	1.408496	11.000000	100.000000	-75.640635	35.437201	12772.000000
2469	88.479249	88.197406	0.281843	1.558421	1.782431	3.474549	2.030177	2.608675	2.000000	63.155685	-80.610480	92.120000	12401.000000
1338	86.535391	86.834731	-0.299340	0.432276	1.834512	2.313007	1.221032	0.674025	10.388004	92.856286	-84.508417	83.840000	13183.000000
2665	87.096052	87.054769	0.041283	0.583413	3.164977	0.960211	0.745713	0.945238	2.376355	71.157979	-100.773282	57.008349	13183.000000
1750	88.390359	88.418185	-0.027825	5.192812	1.187850	2.572896	3.038940	3.193962	3.000000	99.000000	-73.209825	28.454286	13150.000000
328	87.346620	87.483006	-0.136387	2.621950	1.691914	2.323825	1.270353	2.384746	1.000000	90.821847	-77.150031	71.960000	13150.000000
2558	88.759049	88.637110	0.121938	3.298527	1.462321	1.363086	1.961962	2.635697	1.000000	72.091138	-73.437965	60.800000	12401.000000
2915	87.020407	87.291869	-0.271462	0.262049	2.691001	1.803481	1.530784	2.304425	3.420341	85.802959	-84.054333	62.960000	13183.000000
