1564	87.632271	87.799769	-0.167498	3.161637	2.972261	1.064301	1.542154	1.000000	79.155334	-71.109489	76.280000	12772.000000
516	87.865119	87.827153	0.037966	1.765366	2.223391	2.535400	3.596833	1.000000	53.000000	-72.439293	47.120000	13150.000000
2728	88.091790	87.953240	0.138550	2.691926	4.536370	3.672593	3.456688	1.000000	96.871284	-67.743306	50.000000	13183.000000
1624	88.008579	87.853110	0.155469	2.500427	3.264321	2.614426	2.371322	1.000000	70.557173	-67.180000	86.360000	12772.000000
965	88.322210	88.263802	0.058408	2.145779	2.469763	3.224793	2.452486	2.000000	55.000000	-78.663153	89.600000	12401.000000
2211	86.679223	86.775323	-0.096099	1.196919	3.193059	1.371936	1.020646	3.507717	95.750780	-76.180461	85.280000	13187.000000
2135	86.800664	86.657482	0.143181	1.675717	2.249339	1.535505	1.186667	1.546592	83.000000	-80.340618	88.520000	13187.000000
2194	86.568014	86.747231	-0.179218	0.885144	2.694526	2.657327	2.484230	5.095436	78.818533	-78.111994	97.880000	13187.000000
2745	86.974331	86.961804	0.012527	2.345464	0.618645	0.712438	1.671521	2.549107	71.921796	-74.155069	63.680000	13183.000000
835	88.820567	88.275349	0.545217	3.430124	0.530697	2.539948	1.519724	1.000000	54.990347	-79.592430	73.040000	12401.000000
2949	87.040658	86.761323	0.279334	1.148388	0.454675	0.584904	3.608245	3.000000	79.301158	-84.790347	57.241091	13183.000000
197	88.153177	88.023236	0.129941	2.215216	0.267873	2.153049	0.838053	1.000000	98.543935	-90.131181	45.637548	12772.000000
2952	88.135445	88.062505	0.072939	2.353743	4.978502	3.678658	4.045201	1.000000	98.437551	-61.468082	33.080000	13183.000000
198	88.028038	87.905437	0.122602	1.506934	0.634735	2.746777	0.752174	1.000000	96.446776	-95.184009	45.499864	12772.000000
1363	86.671633	86.558313	0.113320	0.662247	1.974424	2.675349	1.822453	2.434666	92.852726	-85.100918	90.320000	13183.000000
367	87.460400	87.242364	0.218036	1.808345	3.246515	3.136710	3.081513	1.000000	43.726242	-78.565275	89.600000	13150.000000
2658	87.265034	87.621575	-0.356542	2.609058	2.510280	2.354846	1.800973	2.000000	91.207207	-69.010373	55.040000	13183.000000
1109	88.476673	88.525496	-0.048823	1.096897	2.608467	3.087230	3.592709	1.000000	58.882528	-87.611725	60.440000	12401.000000
583	87.020372	87.227650	-0.207278	2.059011	1.904753	1.943670	2.849468	1.000000	72.297297	-71.860000	61.880000	13187.000000
457	86.626475	86.780943	-0.154468	0.566596	2.122586	2.088337	1.813777	7.472685	51.656892	-85.245587	78.440000	13150.000000
1803	88.124689	87.746932	0.377757	3.906312	1.415599	1.945352	0.953767	2.000000	71.739459	-66.335061	45.680000	13150.000000
1523	88.426627	88.146037	0.280590	3.297881	1.556898	2.040704	2.811373	1.000000	74.775960	-81.848894	55.760000	12772.000000
2254	86.758997	87.028043	-0.269046	1.940728	1.903718	1.564994	2.352739	2.000000	83.687010	-80.100698	71.240000	13187.000000
1311	86.622029	86.520741	0.101289	0.684783	2.514890	2.697328	2.472776	2.003976	82.567568	-80.430014	97.520000	13183.000000
1058	88.191254	87.989005	0.202249	1.146340	3.928537	1.801211	2.087777	13.952352	98.888968	-86.780222	66.810165	12401.000000
556	88.299444	88.459185	-0.159742	2.507731	2.197775	3.853401	2.119029	2.000000	75.681519	-66.856904	25.340000	13150.000000
405	87.533865	87.404277	0.129588	2.273989	3.601592	5.380445	4.807530	1.000000	65.584244	-73.485346	93.200000	13150.000000
1020	88.071995	88.438963	-0.366968	1.658961	4.140046	2.353094	2.512846	1.000000	81.399758	-86.750402	77.360000	12401.000000
1862	86.846787	87.127041	-0.280254	1.201534	2.897973	1.923734	4.314428	2.000000	98.508744	-91.552711	61.028051	13150.000000
2844	86.955539	86.559190	0.396349	1.639865	2.216559	2.476506	3.374802	4.035135	69.352200	-76.701222	91.400000	13183.000000
2141	87.034958	86.880717	0.154241	1.172664	3.071537	1.019945	0.932746	13.133929	95.053584	-86.203960	69.800000	13187.000000
2247	86.757096	87.308836	-0.551740	1.967445	3.715524	3.392560	4.627088	1.000000	67.716150	-77.277091	88.160000	13187.000000
543	87.958692	88.197009	-0.238318	1.759862	1.423831	1.574304	0.738298	3.000000	64.000000	-80.732697	34.042359	13150.000000
1283	87.031794	87.244660	-0.212866	1.926855	3.869801	3.979786	3.462114	5.000000	93.286680	-76.361160	86.360000	13183.000000
2526	87.653654	87.863399	-0.209746	1.362527	3.230369	2.516872	0.999368	4.000000	98.079948	-89.389344	92.120000	12401.000000
1244	87.193603	87.261029	-0.067426	2.338579	4.929126	1.656556	1.491093	1.000000	96.317274	-66.284980	63.320000	13183.000000
2156	87.254697	86.793077	0.461620	1.200143	1.820563	1.443235	2.214686	2.000000	27.689522	-72.530225	86.360000	13187.000000
1796	87.746149	87.437120	0.309029	1.689576	0.937707	2.666613	3.230465	1.000000	84.251559	-82.151705	58.640000	13150.000000
1679	87.946435	87.486921	0.459513	1.127894	0.779015	1.700711	0.548949	3.890909	40.000000	-89.686255	65.120000	12772.000000
462	87.326697	86.953491	0.373206	1.790932	3.295438	2.770838	0.905209	1.000000	84.000000	-75.849228	83.840000	13150.000000
232	87.354838	87.189720	0.165117	1.432181	4.005575	0.249533	2.078181	6.000000	99.779387	-87.789017	39.325618	13150.000000
1435	87.356934	87.721576	-0.364642	1.132369	2.559289	1.712621	1.388712	2.886957	58.694214	-84.543063	46.130936	13183.000000
1504	88.974101	88.993948	-0.019847	3.626869	4.913061	3.373263	3.735499	2.000000	100.000000	-77.163553	34.880000	12772.000000
1207	87.621792	87.658174	-0.036382	2.268437	2.494251	1.692384	2.530966	1.000000	35.000000	-81.167311	68.000000	13183.000000
2469	88.479249	88.211355	0.267893	1.905884	2.557722	2.897543	3.780403	2.000000	63.155685	-80.610480	92.120000	12401.000000
1814	88.028748	87.886402	0.142346	1.364692	1.969654	4.138361	3.804665	1.000000	93.136907	-85.802703	34.880000	13150.000000
1722	88.181464	88.292884	-0.111420	1.438849	2.231153	1.535048	1.502597	10.893314	92.583215	-85.492620	39.560000	12772.000000
804	88.788695	88.799308	-0.010613	2.314978	2.562139	1.090851	2.294602	1.000000	53.645679	-81.204875	48.920000	12401.000000
921	88.536965	88.680981	-0.144016	3.478101	3.140737	2.570500	3.254769	1.000000	84.981035	-69.220423	63.680000	12401.000000
1289	87.061862	86.977800	0.084063	2.014471	2.900375	0.950137	3.074581	1.000000	100.000000	-78.038538	82.040000	13183.000000
2887	87.264622	86.994867	0.269755	0.899432	3.556695	3.751790	2.393917	1.154739	88.879534	-75.792874	89.960000	13183.000000
2684	87.120915	87.370747	-0.249831	1.121444	0.983330	0.487206	1.493717	3.820144	79.980743	-90.953832	41.541229	13183.000000
1529	88.297076	88.147839	0.149237	2.680249	4.252570	0.977845	2.232672	4.011970	94.536783	-82.125616	43.520000	12772.000000
2640	89.007212	88.858001	0.149211	3.911008	2.896907	2.348896	3.974056	1.000000	50.538382	-68.863947	57.560000	12401.000000
2342	89.168513	88.501042	0.667471	1.641451	1.148532	2.301319	0.800908	4.070758	92.000000	-91.753232	46.316195	12401.000000
202	89.087027	88.637639	0.449388	3.793377	5.394474	1.791095	3.782232	1.358974	99.677038	-66.453428	28.657511	12772.000000
1811	88.181758	87.844401	0.337356	3.301151	3.629651	2.365601	3.219364	1.000000	72.275299	-68.958953	52.160000	13150.000000
2714	87.505043	87.314782	0.190261	1.326491	2.755080	2.722647	2.272440	2.000000	73.912991	-89.327076	65.120000	13183.000000
614	87.112763	86.962374	0.150388	2.324825	2.331176	0.905682	2.708981	1.000000	82.505028	-74.686486	76.280000	13187.000000
1704	88.924335	88.978680	-0.054345	4.766066	7.075885	3.600730	2.178493	1.000000	94.000000	-64.157444	42.800000	12772.000000
1588	87.769081	87.658737	0.110344	3.427010	1.581569	2.148146	2.998967	1.000000	53.734245	-62.655008	73.040000	12772.000000
718	86.444653	86.570580	-0.125928	1.648079	2.647641	1.728761	1.298673	1.000000	72.954414	-76.179774	101.120000	13187.000000
756	87.052941	86.693768	0.359173	1.084158	2.031374	3.517279	1.033749	1.000000	79.691892	-79.049372	89.240000	13187.000000
2979	87.616153	87.458232	0.157921	3.007860	1.034371	1.290706	1.159798	2.000000	80.765957	-77.200859	46.040000	13183.000000
2153	86.624523	86.754808	-0.130285	1.911037	1.488415	1.804301	0.433603	13.198347	84.965372	-82.953733	89.240000	13187.000000
2675	87.573506	88.154101	-0.580595	1.401224	2.753282	1.711990	1.544268	1.179861	76.000000	-88.448625	37.040000	13183.000000
1898	87.215393	87.137535	0.077858	1.102871	1.934336	0.290058	2.295199	10.954774	93.000000	-64.331715	78.080000	13150.000000
1110	87.900535	88.019546	-0.119011	0.763444	0.967389	1.825873	1.395450	6.000000	39.038610	-96.794360	66.560000	12401.000000
725	87.144996	87.109536	0.035461	2.021269	3.912067	3.987081	3.185416	1.000000	74.551249	-75.002914	93.200000	13187.000000
905	88.524342	88.423241	0.101101	1.616387	2.485077	4.156206	3.996993	1.000000	45.000000	-88.108901	70.880000	12401.000000
2399	88.856434	88.677880	0.178555	2.278344	3.016356	3.121588	2.773322	1.262629	61.937794	-80.205764	60.800000	12401.000000
1224	87.687770	87.376293	0.311477	1.863038	1.088322	2.934644	2.533241	1.000000	85.315191	-79.780000	57.200000	13183.000000
2486	87.845850	87.923280	-0.077430	1.632467	3.103007	1.535426	1.427065	1.000000	87.000000	-83.125489	91.760000	12401.000000
2689	86.682418	86.550514	0.131904	0.945914	1.080761	0.785007	0.442406	1.330645	83.320946	-90.431399	70.949895	13183.000000
2784	86.821580	86.912330	-0.090750	1.561638	2.566864	2.944273	1.492115	1.454054	80.783243	-72.279634	91.040000	13183.000000
1112	89.140330	88.926658	0.213672	1.828799	4.395440	4.201442	2.620921	1.000000	99.707886	-80.850470	48.200000	12401.000000
1465	88.137269	88.015004	0.122264	1.195826	1.558134	2.741850	0.904957	6.000000	100.000000	-95.151149	39.560000	12772.000000
847	88.847455	89.042833	-0.195378	2.903519	3.825866	4.214478	1.430071	1.000000	39.980708	-71.656766	66.200000	12401.000000
239	88.206176	88.462101	-0.255926	5.698834	2.815713	3.731644	1.690663	1.000000	90.727866	-55.819407	37.400000	13150.000000
1737	90.184249	90.277149	-0.092900	2.632302	2.245583	3.872091	1.532265	2.000000	70.308524	-66.365662	-1.500177	13150.000000
2303	89.363825	89.034240	0.329585	2.634455	0.873700	0.594628	1.195503	1.420447	69.012870	-78.167297	34.662987	12401.000000
584	87.298746	87.430934	-0.132188	1.537148	3.862004	2.105798	2.750469	6.128920	97.989065	-72.362332	45.680000	13187.000000
2711	87.987637	87.969745	0.017892	3.381655	2.338663	4.518739	3.083426	1.752959	84.302165	-68.225132	48.200000	13183.000000
576	87.275439	87.151760	0.123678	1.721856	0.865511	2.622579	3.735823	1.000000	73.442895	-81.802135	68.360000	13187.000000
1226	87.424186	87.744861	-0.320675	3.752472	4.537402	1.880882	2.550253	1.000000	99.000000	-63.206002	51.080000	13183.000000
1765	87.226441	87.005084	0.221356	1.181288	0.987573	0.642751	0.253392	17.000000	74.463930	-92.694339	50.930068	13150.000000
1340	87.027614	87.004381	0.023233	0.903991	4.155979	3.958864	2.454679	2.000000	94.831520	-76.571936	84.920000	13183.000000
216	88.966517	89.032081	-0.065564	4.043328	6.351533	3.824662	3.388803	1.000000	90.000000	-66.087409	34.160000	12772.000000
1191	87.190073	87.255924	-0.065850	2.258239	1.127721	2.203401	2.313380	1.000000	65.163048	-70.091047	64.040000	13183.000000
5	88.991401	89.431736	-0.440334	4.357949	3.558114	1.956119	3.138183	1.000000	88.000000	-79.937926	23.540000	12772.000000
751	86.437664	86.898180	-0.460516	1.217988	3.491578	1.418509	1.588914	4.908108	86.521585	-78.359269	87.080000	13187.000000
814	88.323560	88.266182	0.057378	1.789716	4.188036	0.775158	2.175421	16.000000	99.726763	-87.634429	45.778365	12401.000000
1249	87.204480	86.949776	0.254704	2.163512	2.589908	2.243194	2.587443	1.000000	80.400592	-73.919449	83.840000	13183.000000
2124	87.734853	87.293828	0.441024	1.606781	2.861080	2.761535	2.517884	1.000000	31.440589	-74.135790	79.520000	13187.000000
1276	86.716636	86.909774	-0.193138	1.279939	3.120615	3.006134	1.693984	4.038197	91.423553	-81.063152	88.160000	13183.000000
2200	86.614129	86.603394	0.010734	1.143110	2.588127	2.188794	1.525305	4.354719	62.000000	-77.590779	103.640000	13187.000000
2332	88.738946	88.171371	0.567575	1.259128	0.303392	1.547355	1.932475	1.015927	58.000000	-93.016240	62.960000	12401.000000
1103	89.161403	88.446186	0.715217	2.713862	0.609710	1.677945	1.448143	1.000000	52.000000	-79.011161	56.120000	12401.000000
742	86.826316	86.763741	0.062575	2.107996	2.052798	0.764054	2.183977	1.000000	80.672150	-73.155422	94.640000	13187.000000
2707	88.461929	87.440249	1.021680	3.004974	1.318520	2.224303	3.055659	1.000000	58.314915	-70.568162	58.280000	13183.000000
