210	86.544711	86.644782	-0.100071	0.992407	3.989579	0.000000	9.408819	84.396786	-73.869993	86.000000	13447.000000
303	86.311186	86.530576	-0.219389	2.220258	0.420179	0.000000	2.000000	63.892955	-73.255105	67.280000	13447.000000
2222	89.236838	88.797170	0.439667	1.616225	3.863839	0.000000	1.000000	73.785113	-81.167799	77.360000	11892.000000
919	89.169186	88.860083	0.309103	3.784628	3.668424	0.000000	1.000000	61.319451	-87.944892	91.760000	11892.000000
1475	86.208219	86.413269	-0.205050	3.130444	1.279697	0.000000	11.957793	86.110425	-85.753887	73.760000	13447.000000
2603	89.501414	89.062684	0.438730	1.774286	2.225637	0.000000	1.000000	27.710030	-77.155798	78.080000	11797.000000
2161	89.948657	89.330074	0.618583	1.766842	3.576357	0.000000	1.000000	60.491256	-80.077318	51.800000	11892.000000
2060	88.702825	88.901257	-0.198432	7.618314	4.047140	0.000000	1.000000	97.566145	-64.096868	22.460000	13286.000000
2496	90.272459	89.972033	0.300426	7.854619	0.000000	0.000000	2.000000	68.000000	-77.618148	34.443477	11797.000000
2537	90.041580	89.561304	0.480276	1.133176	3.724915	0.000000	1.000000	52.816588	-81.555619	44.960000	11797.000000
627	86.837470	86.652000	0.185470	2.001653	1.804515	0.000000	10.007752	79.741164	-78.459710	67.166919	13286.000000
426	87.773977	87.690235	0.083742	0.000000	1.180798	0.000000	1.000000	72.702703	-70.358605	34.160000	13286.000000
1154	90.388328	90.395998	-0.007670	6.328990	5.961255	0.000000	1.000000	60.106408	-68.038792	40.640000	11797.000000
2753	90.083609	90.073523	0.010086	5.672444	4.663290	0.000000	1.000000	73.647568	-72.757924	50.360000	11797.000000
544	87.648026	86.944995	0.703031	4.615395	2.568530	0.000000	1.000000	89.000000	-62.471752	75.920000	13286.000000
2231	89.328764	89.000730	0.328034	2.110424	4.526730	0.000000	1.000000	76.821622	-78.610143	70.880000	11892.000000
1569	86.438615	86.713356	-0.274742	0.889817	4.581125	0.000000	13.115973	84.286947	-73.127512	83.480000	13447.000000
712	90.043680	89.845335	0.198346	2.696115	7.375340	0.000000	1.733273	92.214857	-66.988239	32.720000	11892.000000
1585	86.168220	86.204962	-0.036742	2.624823	1.939240	0.000000	2.000000	77.279093	-76.160845	83.840000	13447.000000
1103	89.975876	89.584062	0.391814	1.632886	4.430892	0.000000	1.000000	49.000000	-93.769801	51.080000	11797.000000
915	89.235777	89.085385	0.150392	3.613097	3.449846	0.000000	1.000000	48.738716	-77.129351	90.320000	11892.000000
1387	90.008960	89.719483	0.289477	1.712654	3.952473	0.000000	5.151639	74.946697	-84.321412	39.447914	11797.000000
2287	89.052190	88.845665	0.206525	2.983622	3.496932	0.000000	1.111301	88.927958	-88.022270	92.120000	11892.000000
1994	86.611443	86.959108	-0.347665	1.841009	2.290641	0.000000	2.387500	61.978001	-79.443044	61.160000	13286.000000
2694	89.346489	89.019533	0.326957	2.188919	2.691535	0.000000	1.000000	30.654576	-77.052682	81.320000	11797.000000
1649	86.263940	86.481338	-0.217398	1.526340	2.786987	0.000000	17.087425	84.637189	-81.698151	82.400000	13447.000000
862	89.657938	89.291678	0.366260	5.533328	3.623985	0.000000	1.000000	70.254282	-74.463676	82.760000	11892.000000
