30439	87.156872	86.999210	0.157662	1.171896	1.493396	2.419077	0.605640	4.197344	99.918597	-84.771326	56.120000	13421.000000
32031	88.740481	88.797411	-0.056930	3.647569	2.141393	4.914694	1.446865	1.000000	76.005953	-67.660832	49.640000	12628.000000
21740	87.856201	87.313345	0.542856	1.676406	1.175818	4.688514	4.096478	1.000000	54.642703	-77.168146	73.040000	12994.000000
31798	87.931950	87.524215	0.407735	1.698517	2.203591	1.730448	1.541553	9.000000	58.331284	-79.895719	82.760000	12628.000000
2474	86.825686	86.797096	0.028590	1.363218	0.903558	2.836206	0.540284	1.024120	86.494015	-80.935336	73.400000	13487.000000
22223	88.353993	88.246092	0.107900	4.688903	2.087677	1.442742	2.782164	4.000000	93.452703	-62.500000	47.120000	12800.000000
51035	86.297786	86.350506	-0.052720	1.335091	1.323719	0.991516	1.716891	3.294088	85.261421	-72.635616	85.280000	13493.000000
21395	89.106240	89.292073	-0.185833	2.031068	0.580872	2.264797	1.864171	3.000000	99.661373	-82.969936	12.209979	13143.000000
701	87.969044	87.702990	0.266054	4.142662	2.614371	0.423119	1.748544	1.000000	97.932570	-66.767574	23.540000	13491.000000
22628	89.024751	89.026835	-0.002084	4.010917	2.345032	2.675931	4.346113	1.000000	66.302083	-73.527629	43.160000	12366.000000
3369	86.271170	86.437379	-0.166209	1.263267	1.826022	0.237718	0.637685	5.000000	81.470348	-81.523833	90.320000	13255.000000
7308	87.069206	87.148423	-0.079217	3.512218	2.115948	1.221667	2.614460	2.000000	98.513094	-74.315944	47.447518	13489.000000
37221	86.342611	86.401982	-0.059371	2.228055	2.862739	0.000000	2.197879	8.570605	100.000000	-89.860000	55.400000	13488.000000
15742	87.462263	87.731272	-0.269010	2.694114	1.069957	2.706908	1.757619	1.000000	59.348886	-77.751900	67.566484	13141.000000
17617	89.812391	89.653876	0.158515	3.204102	2.672640	7.571526	4.974077	1.000000	56.435447	-76.384536	51.080000	11892.000000
44845	87.657302	86.829408	0.827894	2.269416	2.941234	1.781530	1.759514	1.000000	82.000000	-71.833990	81.320000	13104.000000
32951	86.057049	86.290405	-0.233356	0.884288	1.928520	1.523790	1.386290	8.220023	80.464865	-76.458053	81.680000	13489.000000
36222	87.933201	87.749198	0.184003	0.194637	2.569574	4.711657	2.080109	4.000000	62.674355	-95.266486	69.080000	12803.000000
46781	87.610546	87.530161	0.080384	4.308515	2.497123	3.063078	3.800650	1.038146	85.490872	-68.260000	65.840000	13143.000000
