39.77,-104.87,837.0,1625,18.0,14.9,82,12.89,10,10,306.3,345.3,308.7
39.77,-104.87,816.9,1829,15.9,13.6,86,12.09,15,14,306.2,342.8,308.5
39.77,-104.87,790.0,2111,13.0,11.7,92,11.05,10,13,306.1,339.6,308.1
39.77,-104.87,787.8,2134,12.9,11.6,92,11.01,10,13,306.2,339.6,308.2
39.77,-104.87,759.3,2438,11.2,10.3,94,10.46,0,8,307.7,339.6,309.6
39.77,-104.87,731.8,2743,9.6,9.0,96,9.93,0,9,309.1,339.6,311.0
39.77,-104.87,705.2,3048,7.9,7.7,98,9.41,20,7,310.6,339.7,312.3
39.77,-104.87,700.0,3109,7.6,7.4,99,9.31,20,3,310.9,339.8,312.6
39.77,-104.87,679.5,3353,6.4,6.2,99,8.84,355,4,312.1,339.8,313.8
39.77,-104.87,654.8,3658,4.8,4.8,99,8.27,180,9,313.8,339.8,315.3
39.77,-104.87,654.0,3668,4.8,4.7,99,8.26,181,9,313.8,339.8,315.4
39.77,-104.87,635.0,3909,4.6,2.3,85,7.17,209,10,316.2,339.1,317.6
39.77,-104.87,630.9,3962,4.1,2.0,86,7.05,215,10,316.3,338.8,317.6
39.77,-104.87,608.0,4262,1.4,0.2,92,6.43,190,18,316.5,337.1,317.7
39.77,-104.87,607.6,4267,1.5,0.2,91,6.41,190,18,316.7,337.3,317.9
39.77,-104.87,604.0,4316,2.6,-0.2,82,6.28,191,18,318.5,338.8,319.7
39.77,-104.87,584.9,4572,0.9,-1.6,83,5.85,195,20,319.5,338.6,320.6
39.77,-104.87,562.9,4877,-1.1,-3.3,85,5.36,195,19,320.6,338.3,321.7
39.77,-104.87,507.0,5711,-6.5,-7.9,90,4.18,208,22,323.8,337.9,324.6
39.77,-104.87,505.0,5742,-5.1,-6.5,90,4.68,209,22,325.8,341.6,326.8
39.77,-104.87,502.0,5789,-6.7,-8.4,88,4.06,209,22,324.4,338.2,325.2
39.77,-104.87,501.0,5804,-4.1,-6.4,84,4.76,210,22,327.8,344.0,328.7
