39.77,-104.87,80.7,17584,-62.3,-82.3,5,0.01,293,16,432.8,432.9,432.8
39.77,-104.87,79.5,17678,-62.5,-82.6,5,0.01,295,15,434.4,434.4,434.4
39.77,-104.87,75.6,17983,-62.9,-83.4,5,0.01,260,22,439.6,439.6,439.6
39.77,-104.87,72.0,18288,-63.4,-84.2,4,0.00,285,23,444.8,444.8,444.8
39.77,-104.87,70.0,18460,-63.7,-84.7,4,0.00,285,22,447.8,447.8,447.8
39.77,-104.87,68.5,18593,-63.3,-84.8,4,0.00,280,20,451.4,451.4,451.4
39.77,-104.87,62.0,19202,-61.5,-85.4,3,0.00,325,18,468.2,468.2,468.2
39.77,-104.87,59.2,19492,-60.7,-85.7,2,0.00,315,11,476.5,476.5,476.5
39.77,-104.87,59.1,19507,-60.7,-85.7,2,0.00,315,11,476.8,476.8,476.8
39.77,-104.87,56.2,19812,-60.6,-85.9,2,0.00,5,15,483.7,483.7,483.7
39.77,-104.87,53.5,20117,-60.6,-86.2,2,0.00,280,1,490.6,490.7,490.6
39.77,-104.87,51.0,20422,-60.5,-86.4,2,0.00,250,10,497.7,497.8,497.7
39.77,-104.87,50.0,20540,-60.5,-86.5,2,0.00,265,13,500.5,500.5,500.5
39.77,-104.87,48.5,20726,-60.6,-86.6,2,0.00,275,15,504.5,504.5,504.5
39.77,-104.87,46.2,21031,-60.8,-86.8,2,0.00,335,20,511.1,511.1,511.1
39.77,-104.87,44.0,21336,-61.0,-87.0,2,0.00,10,18,517.8,517.9,517.8
39.77,-104.87,43.1,21466,-61.1,-87.1,2,0.00,8,15,520.7,520.7,520.7
39.77,-104.87,41.9,21641,-60.9,-87.1,2,0.00,5,12,525.5,525.5,525.5
39.77,-104.87,39.9,21946,-60.4,-87.1,2,0.01,25,7,533.9,533.9,533.9
39.77,-104.87,38.0,22250,-60.0,-87.0,2,0.01,55,6,542.4,542.5,542.4
39.77,-104.87,36.2,22555,-59.6,-87.0,2,0.01,5,8,551.1,551.2,551.1
39.77,-104.87,34.5,22860,-59.1,-87.0,2,0.01,35,10,559.9,560.0,560.0
39.77,-104.87,31.3,23470,-58.3,-86.9,1,0.01,15,19,578.0,578.1,578.0
39.77,-104.87,30.0,23740,-57.9,-86.9,1,0.01,60,14,586.2,586.3,586.2
39.77,-104.87,29.8,23774,-57.9,-86.9,1,0.01,60,14,587.2,587.3,587.2
39.77,-104.87,28.4,24079,-57.5,-86.9,1,0.01,70,10,596.3,596.3,596.3
