6001.000000	86.172451	86.119221	0.053230	0.929445	0.000066	0.000000	6247.315454	0.038396	11889.000483
6002.000000	86.837497	86.936015	-0.098518	1.498176	0.000130	-0.000662	2506.590199	0.302329	9381.958638
6003.000000	86.178180	86.264445	-0.086264	1.074736	0.000172	-0.000316	6883.106303	0.039522	13417.457436
6004.000000	86.336150	86.276254	0.059896	1.075546	0.000091	0.000000	5623.811214	0.045977	11889.005342
6005.000000	86.701410	86.719095	-0.017685	1.544496	0.000126	-0.000348	5006.321407	0.087502	8132.533971
6006.000000	86.606185	86.951730	-0.345545	1.310703	0.000295	-0.000181	5622.892015	0.001164	8004.995509
6007.000000	86.579128	86.568553	0.010575	1.066202	0.000287	-0.000229	5630.232048	0.039268	11266.616123
6008.000000	86.198398	86.391157	-0.192759	0.905108	0.000334	0.000000	5611.199665	0.034735	10637.526344
6010.000000	85.924097	85.929996	-0.005899	0.606311	0.000069	-0.000081	3754.420998	0.049408	11198.586511
6011.000000	86.288534	86.354296	-0.065763	1.013741	0.000056	0.000000	3754.420582	0.037475	9397.507204
6012.000000	86.187720	86.067690	0.120029	0.684633	0.000032	-0.000036	5005.894703	0.042006	11265.582964
6013.000000	86.179866	86.236498	-0.056632	0.842292	0.000100	-0.000185	6419.526890	0.045734	10027.061214
6014.000000	86.305022	86.296212	0.008809	1.010899	0.000179	0.000000	2007.161212	0.304956	9386.051461
6015.000000	86.794162	86.729101	0.065060	1.644687	0.000175	-0.000001	2001.525626	0.439452	8134.547177
6016.000000	86.750828	86.550870	0.199958	1.134581	0.000133	-0.000072	3754.421648	0.030223	8279.153711
6017.000000	86.806070	86.628535	0.177535	1.023784	0.000211	-0.000159	6209.940111	0.022156	9386.052658
6018.000000	86.383300	86.381497	0.001803	0.946433	0.000146	-0.000119	4997.019186	0.047892	11889.004842
6019.000000	86.920231	86.808366	0.111865	1.135284	0.000325	-0.000265	7656.024088	0.027980	11889.563850
6020.000000	87.846213	86.453438	1.392775	1.074078	0.000158	-0.000002	5631.625784	0.055463	10678.569738
6021.000000	84.645729	86.136012	-1.490283	0.739614	0.000145	0.000000	5631.619557	0.026287	9407.304517
6022.000000	85.966703	86.049432	-0.082729	0.749774	0.000196	-0.000002	2014.998289	0.297974	8109.706596
6023.000000	86.017574	86.130111	-0.112537	0.814898	0.000120	-0.000091	6883.105381	0.037966	11888.820948
6024.000000	85.989971	85.974983	0.014988	0.603372	0.000355	-0.000011	2001.807189	0.292054	8133.094514
6025.000000	86.701185	86.691739	0.009446	1.139919	0.000187	-0.000377	6257.371464	0.042156	8133.970085
6026.000000	85.919345	85.910818	0.008527	0.527783	0.000142	0.000000	2018.018720	0.266750	8134.578754
6027.000000	86.129553	86.127987	0.001566	0.531802	0.000084	-0.000000	7508.318401	0.027394	11889.155160
6028.000000	86.543895	86.461400	0.082495	0.826840	0.000188	-0.000109	6883.103051	0.039693	13091.906041
6029.000000	86.382418	86.487868	-0.105449	0.788696	0.000242	-0.000069	6254.906595	0.034451	11268.664684
6030.000000	86.500675	86.497268	0.003408	0.995874	0.000315	-0.000334	5631.632241	0.041093	11886.751170
6031.000000	86.404263	86.299762	0.104501	0.809280	0.000075	-0.000105	6256.749779	0.037496	11889.368377
6032.000000	86.356668	86.299593	0.057075	0.650262	0.000127	-0.000069	6248.392046	0.034125	11263.269447
6033.000000	87.019051	87.167306	-0.148255	1.515548	0.000639	-0.000840	2002.523323	0.381123	8760.310264
6034.000000	86.954726	87.076303	-0.121577	1.371250	0.000015	-0.000437	7506.531309	0.026244	11263.977630
6035.000000	86.993294	86.805913	0.187381	1.139989	0.000244	-0.000305	3754.416183	0.093229	8148.752524
6036.000000	86.204823	86.197569	0.007254	0.723325	0.000166	-0.000002	5002.058089	0.081350	8766.773552
6037.000000	86.364900	86.235123	0.129777	0.675894	0.000219	-0.000138	5631.631514	0.066811	16938.791731
6038.000000	86.023383	86.164420	-0.141037	0.765713	0.000171	-0.000251	6257.368121	0.041828	8000.554989
6039.000000	86.187913	86.176630	0.011283	0.735694	0.000158	-0.000011	2024.272493	0.375291	8126.682520
6040.000000	86.027290	85.976531	0.050759	0.534260	0.000050	0.000000	5628.568869	0.028782	10011.791890
6041.000000	85.688469	85.857431	-0.168962	0.500073	0.000046	-0.000028	5631.631484	0.025808	9386.657106
6042.000000	85.684069	85.727229	-0.043160	0.529168	0.000040	-0.000181	6883.105210	0.015417	8761.170844
6043.000000	85.888085	85.737214	0.150870	0.571562	0.000055	-0.000000	5630.592622	0.028669	10013.548474
6044.000000	85.809459	85.880734	-0.071274	0.716839	0.000072	0.000000	2000.000000	0.361006	8134.577744
6045.000000	86.015259	86.081631	-0.066372	0.692970	0.000065	-0.000006	2012.188127	0.415595	8132.201915
6046.000000	86.136360	86.249814	-0.113454	1.042759	0.000220	-0.000006	2016.773616	0.379134	8131.937763
6047.000000	86.468221	86.432523	0.035698	1.293124	0.000269	-0.000331	6883.105601	0.044575	13169.669747
6048.000000	87.663224	86.336651	1.326573	0.500067	0.000037	-0.000025	5630.917545	0.006429	8002.532972
6049.000000	86.340896	86.426811	-0.085914	0.698272	0.000158	-0.000077	5631.630811	0.011968	8003.953765
6050.000000	85.966701	86.087031	-0.120331	0.500123	0.000077	-0.000174	11831.893657	0.084406	8130.341539
6051.000000	86.099376	86.044979	0.054397	0.508107	0.000247	-0.000000	2000.000000	0.239703	8134.578656
6052.000000	86.687999	86.732811	-0.044812	0.795141	0.000293	0.000000	2005.951308	0.322349	8134.569907
