Number of signatures = 1
Signatures at phi=0.0
Number of points = 1600
  202.293334    0.000000
  202.330392    0.000000
  202.367450    0.000000
  202.404509    0.000000
  202.441567    0.000000
  202.478625    0.000000
  202.515683    0.000000
  202.552741    0.000000
  202.589799    0.000000
  202.626858    0.000000
  202.663916    0.000000
  202.700974    0.000000
  202.738032    0.000000
  202.775090    0.000000
  202.812148    0.000000
  202.849207    0.000000
  202.886265    0.000000
  202.923323    0.000000
  202.960381    0.000000
  202.997439    0.000000
  203.034497    0.000000
  203.071555    0.000000
  203.108614    0.000000
  203.145672    0.000000
  203.182730    0.000000
  203.219788    0.000000
  203.256846    0.000000
  203.293904    0.000000
  203.330963    0.000000
  203.368021    0.000000
  203.405079    0.000000
  203.442137    0.000000
  203.479195    0.000000
  203.516253    0.000000
  203.553312    0.000000
  203.590370    0.000000
  203.627428    0.000000
  203.664486    0.000000
  203.701544    0.000000
  203.738602    0.000000
  203.775661    0.000000
  203.812719    0.000000
  203.849777    0.000000
  203.886835    0.000000
  203.923893    0.000000
  203.960951    0.000000
  203.998010    0.000000
  204.035068    0.000000
  204.072126    0.000000
  204.109184    0.000000
  204.146242    0.000000
  204.183300    0.000000
  204.220358    0.000000
  204.257417    0.000000
  204.294475    0.000000
  204.331533    0.000000
  204.368591    0.000000
  204.405649    0.000000
  204.442707    0.000000
  204.479766    0.000000
  204.516824    0.000000
  204.553882    0.000000
  204.590940    0.000000
  204.627998    0.000000
  204.665056    0.000000
  204.702115    0.000000
  204.739173    0.000000
  204.776231    0.000000
  204.813289    0.000000
  204.850347    0.000000
  204.887405    0.000000
  204.924464    0.000000
  204.961522    0.000000
  204.998580    0.000000
  205.035638    0.000000
  205.072696    0.000000
  205.109754    0.000000
  205.146813    0.000000
  205.183871    0.000000
  205.220929    0.000000
  205.257987    0.000000
  205.295045    0.000000
  205.332103    0.000000
  205.369161    0.000000
  205.406220    0.000000
  205.443278    0.000000
  205.480336    0.000000
  205.517394    0.000000
  205.554452    0.000000
  205.591510    0.000069
  205.628569    0.000182
  205.665627    0.000247
  205.702685    0.000297
  205.739743    0.000339
  205.776801    0.000375
  205.813859    0.000408
  205.850918    0.000438
  205.887976    0.000465
  205.925034    0.000490
  205.962092    0.000513
  205.999150    0.000535
  206.036208    0.000556
  206.073267    0.000575
  206.110325    0.000593
  206.147383    0.000611
  206.184441    0.000627
  206.221499    0.000643
  206.258557    0.000658
  206.295616    0.000672
  206.332674    0.000685
  206.369732    0.000698
  206.406790    0.000710
  206.443848    0.000716
  206.480906    0.000723
  206.517965    0.000728
  206.555023    0.000734
  206.592081    0.000740
  206.629139    0.000747
  206.666197    0.000753
  206.703255    0.000759
  206.740313    0.000745
  206.777372    0.000746
  206.814430    0.000747
  206.851488    0.000744
  206.888546    0.000740
  206.925604    0.000746
  206.962662    0.000749
  206.999721    0.000751
  207.036779    0.000752
  207.073837    0.000754
  207.110895    0.000752
  207.147953    0.000754
  207.185011    0.000757
  207.222070    0.000760
  207.259128    0.000767
  207.296186    0.000760
  207.333244    0.000758
  207.370302    0.000757
  207.407360    0.000756
  207.444419    0.000755
  207.481477    0.000754
  207.518535    0.000753
  207.555593    0.000755
  207.592651    0.000749
  207.629709    0.000743
  207.666768    0.000737
  207.703826    0.000733
  207.740884    0.000728
  207.777942    0.000726
  207.815000    0.000718
  207.852058    0.000712
  207.889116    0.000707
  207.926175    0.000651
  207.963233    0.000654
  208.000291    0.000656
  208.037349    0.000659
  208.074407    0.000659
  208.111465    0.000657
  208.148524    0.000646
  208.185582    0.000657
  208.222640    0.000665
  208.259698    0.000669
  208.296756    0.000672
  208.333814    0.000674
  208.370873    0.000671
  208.407931    0.000682
  208.444989    0.000692
  208.482047    0.000703
  208.519105    0.000716
  208.556163    0.000726
  208.593222    0.000737
  208.630280    0.000751
  208.667338    0.000781
  208.704396    0.000774
  208.741454    0.000779
  208.778512    0.000785
  208.815571    0.000791
  208.852629    0.000797
  208.889687    0.000803
  208.926745    0.000808
  208.963803    0.000836
  209.000861    0.000840
  209.037919    0.000844
  209.074978    0.000848
  209.112036    0.000852
  209.149094    0.000857
  209.186152    0.000863
  209.223210    0.000869
  209.260268    0.000876
  209.297327    0.000887
  209.334385    0.000891
  209.371443    0.000897
  209.408501    0.000903
  209.445559    0.000908
  209.482617    0.000914
  209.519676    0.000920
  209.556734    0.000925
  209.593792    0.000931
  209.630850    0.000937
  209.667908    0.000942
  209.704966    0.000948
  209.742025    0.000953
  209.779083    0.000959
  209.816141    0.000964
  209.853199    0.000970
  209.890257    0.000957
  209.927315    0.000965
  209.964374    0.000972
  210.001432    0.000979
  210.038490    0.000986
  210.075548    0.000993
  210.112606    0.001000
  210.149664    0.001006
  210.186722    0.001012
  210.223781    0.001018
  210.260839    0.001022
  210.297897    0.001024
  210.334955    0.001030
  210.372013    0.001044
  210.409071    0.001054
  210.446130    0.001063
  210.483188    0.001071
  210.520246    0.001079
  210.557304    0.001087
  210.594362    0.001094
  210.631420    0.001102
  210.668479    0.001109
  210.705537    0.001126
  210.742595    0.001147
  210.779653    0.001167
  210.816711    0.001187
  210.853769    0.001208
  210.890828    0.001228
  210.927886    0.001247
  210.964944    0.001267
  211.002002    0.001287
  211.039060    0.001306
  211.076118    0.001326
  211.113177    0.001347
  211.150235    0.001369
  211.187293    0.001449
  211.224351    0.001456
  211.261409    0.001443
  211.298467    0.001439
  211.335525    0.001438
  211.372584    0.001439
  211.409642    0.001441
  211.446700    0.001446
  211.483758    0.001448
  211.520816    0.001453
  211.557874    0.001460
  211.594933    0.001468
  211.631991    0.001497
  211.669049    0.001507
  211.706107    0.001526
  211.743165    0.001531
  211.780223    0.001530
  211.817282    0.001532
  211.854340    0.001534
  211.891398    0.001538
  211.928456    0.001539
  211.965514    0.001544
  212.002572    0.001547
  212.039631    0.001550
  212.076689    0.001554
  212.113747    0.001556
  212.150805    0.001559
  212.187863    0.001560
  212.224921    0.001559
  212.261980    0.001560
  212.299038    0.001563
  212.336096    0.001566
  212.373154    0.001570
  212.410212    0.001574
  212.447270    0.001578
  212.484328    0.001582
  212.521387    0.001586
  212.558445    0.001556
  212.595503    0.001563
  212.632561    0.001570
  212.669619    0.001577
  212.706677    0.001584
  212.743736    0.001590
  212.780794    0.001597
  212.817852    0.001604
  212.854910    0.001611
  212.891968    0.001617
  212.929026    0.001624
  212.966085    0.001630
  213.003143    0.001636
  213.040201    0.001643
  213.077259    0.001648
  213.114317    0.001654
  213.151375    0.001660
  213.188434    0.001664
  213.225492    0.001668
  213.262550    0.001668
  213.299608    0.001680
  213.336666    0.001687
  213.373724    0.001694
  213.410783    0.001700
  213.447841    0.001707
  213.484899    0.001713
  213.521957    0.001719
  213.559015    0.001725
  213.596073    0.001731
  213.633131    0.001737
  213.670190    0.001743
  213.707248    0.001749
  213.744306    0.001755
  213.781364    0.001761
  213.818422    0.001767
  213.855480    0.001773
  213.892539    0.001779
  213.929597    0.001785
  213.966655    0.001790
  214.003713    0.001796
  214.040771    0.001802
  214.077829    0.001819
  214.114888    0.001834
  214.151946    0.001849
  214.189004    0.001864
  214.226062    0.001879
  214.263120    0.001894
  214.300178    0.001908
  214.337237    0.001923
  214.374295    0.001937
  214.411353    0.001951
  214.448411    0.001965
  214.485469    0.001980
  214.522527    0.002090
  214.559586    0.002086
  214.596644    0.002082
  214.633702    0.002079
  214.670760    0.002076
  214.707818    0.002073
  214.744876    0.002071
  214.781934    0.002069
  214.818993    0.002068
  214.856051    0.002069
  214.893109    0.002074
  214.930167    0.002083
  214.967225    0.002055
  215.004283    0.002041
  215.041342    0.002033
  215.078400    0.002026
  215.115458    0.002020
  215.152516    0.002016
  215.189574    0.002012
  215.226632    0.001956
  215.263691    0.001931
  215.300749    0.001907
  215.337807    0.001884
  215.374865    0.001865
  215.411923    0.001853
  215.448981    0.001841
  215.486040    0.001806
  215.523098    0.001779
  215.560156    0.001599
  215.597214    0.001612
  215.634272    0.001624
