216	86.225189	86.341187	-0.115997	0.000000	2.715173	1.067195	1.961073	2.164386	7.239465	99.927090	-76.585450	69.250965	13495.000000
608	86.323111	86.661002	-0.337891	2.659142	0.886755	2.097566	0.756113	0.901181	4.711340	100.000000	-77.464643	65.905758	13491.000000
14045	89.256182	89.143128	0.113055	3.656714	0.450157	2.988643	3.519903	3.677902	1.000000	63.710313	-78.870713	93.920000	12025.000000
14994	87.894022	87.750469	0.143553	3.664132	4.113713	0.549290	3.071738	2.362264	1.000000	98.523342	-67.869473	39.747975	13480.000000
19143	88.120198	88.025667	0.094530	4.297770	2.406383	2.642823	2.829042	1.084049	1.000000	94.180757	-69.900221	47.783020	13213.000000
25226	86.375837	86.302956	0.072881	0.893509	3.700259	2.193702	1.199239	1.351438	5.086158	99.417976	-84.263011	69.440000	13463.000000
755	87.908704	88.530671	-0.621967	2.362754	2.384935	2.067965	3.894806	3.811029	2.000000	96.163831	-73.428432	26.060000	13311.000000
9292	88.323560	88.243658	0.079902	1.146481	3.145077	1.776960	3.915102	1.341317	16.000000	99.726763	-87.634429	45.778365	12401.000000
22738	87.910138	87.722307	0.187831	1.799384	1.899153	1.683362	1.731764	1.484311	1.000000	59.810811	-86.021511	79.880000	12772.000000
7376	87.206425	87.226447	-0.020022	3.666727	4.670355	3.627019	3.959846	1.150854	1.000000	87.576750	-65.947578	51.800000	13489.000000
17767	87.716948	88.183270	-0.466322	3.898777	3.952693	2.643640	4.387143	0.782971	1.000000	92.741196	-68.290255	60.800000	13095.000000
21596	88.949383	88.966547	-0.017164	5.675508	2.542320	4.110721	3.090359	2.122443	1.000000	98.242568	-64.770715	17.060000	13143.000000
7433	86.888711	86.799326	0.089385	2.330452	1.782928	1.301969	1.007021	1.061803	2.520635	74.020025	-79.763000	71.600000	13489.000000
19799	89.034316	89.133887	-0.099571	5.835798	1.291295	5.283691	3.953540	2.712917	1.000000	89.449449	-60.202928	13.666679	13104.000000
23270	89.001315	88.607433	0.393882	4.731206	3.721765	3.108945	4.745672	1.300266	1.000000	96.910046	-64.972162	25.340000	13375.000000
6202	87.096493	86.749866	0.346628	0.961216	2.316947	0.507789	1.103086	0.178577	5.000000	33.000000	-83.094893	70.880000	13187.000000
12309	86.977062	87.264251	-0.287189	1.458040	1.915237	0.822783	2.446114	1.507226	1.000000	90.248584	-71.550747	73.040000	13183.000000
20668	88.153603	87.958246	0.195357	2.036284	2.650398	1.741260	2.536236	3.502128	1.000000	65.622909	-76.179735	86.000000	12626.000000
5597	86.845159	86.925252	-0.080093	1.157298	2.681090	2.044369	1.228266	0.976852	1.000000	70.774875	-84.023616	53.600000	13329.000000
10264	90.172478	89.428137	0.744341	3.702344	1.798171	5.063812	3.784733	2.689101	3.000000	41.177404	-79.890623	62.960000	11881.000000
662	87.806120	87.660659	0.145462	4.084272	2.115922	4.210145	2.176654	2.262752	1.163539	72.459459	-68.537940	34.160000	13491.000000
8260	86.761969	86.772450	-0.010481	0.492467	3.078514	3.417282	2.236566	2.688652	6.092832	81.000000	-85.052936	52.323290	13320.000000
20449	89.971974	89.857994	0.113980	3.349346	2.960820	2.796325	2.462012	0.048917	1.000000	95.702917	-81.134741	33.800000	11797.000000
23311	88.849803	88.590894	0.258909	3.188500	2.295582	1.906162	5.488504	2.614088	1.000000	97.995682	-63.960937	21.740000	13375.000000
20032	88.177208	88.153352	0.023856	2.231061	2.628745	3.542711	4.988222	4.351439	3.114796	88.548802	-69.557980	78.080000	12471.000000
15801	87.812072	87.317469	0.494603	1.633579	3.521563	1.137583	1.945549	2.448310	1.000000	87.000000	-71.812079	64.760000	13141.000000
14248	89.998470	89.758794	0.239676	4.300598	3.040227	3.777528	4.795010	0.688252	1.000000	73.000000	-68.475225	39.920000	11984.000000
18517	87.606642	87.222848	0.383795	2.231714	0.861088	3.099636	2.003303	1.371174	1.000000	64.660347	-81.476388	56.480000	13054.000000
24968	87.135370	87.062955	0.072416	4.000309	2.691317	3.840843	0.883321	0.958193	1.000000	90.442367	-72.674195	64.400000	13463.000000
2313	86.246407	86.442160	-0.195753	0.571793	1.223098	0.303780	0.949262	0.780659	2.000000	84.529530	-76.689246	82.760000	13485.000000
9403	88.433878	88.541153	-0.107275	3.182710	2.544872	1.457731	3.372640	3.871403	1.000000	45.501058	-81.764823	80.240000	12401.000000
17906	86.944624	87.132027	-0.187403	2.621564	1.304497	2.436669	2.546104	3.445978	3.345756	64.000000	-72.206221	91.040000	13095.000000
13271	86.866304	86.825182	0.041122	1.221512	2.334671	3.741337	2.858833	1.290998	3.103971	94.456584	-90.003943	75.560000	13230.000000
