25392	86.216793	86.157943	0.058850	0.949930	3.827799	2.899125	2.600238	2.666141	3.000000	86.044808	-81.172379	77.720000	13493.000000
12900	87.835862	87.449759	0.386104	2.800983	3.495813	2.657961	1.492619	2.780854	12.635659	66.635445	-89.626677	78.440000	12710.000000
857	86.877893	86.968917	-0.091024	3.327528	3.686333	1.060327	2.615195	2.538745	2.000000	81.470451	-76.070582	67.723819	13311.000000
11499	86.586716	86.208294	0.378422	0.669023	3.679598	2.638507	2.634649	2.770277	7.052714	73.115376	-86.243650	66.200000	13488.000000
19873	89.994077	89.699940	0.294137	3.680847	2.886540	1.806771	1.999863	1.846575	1.000000	73.279706	-85.733743	48.566010	11797.000000
4775	86.449416	86.325355	0.124061	0.639700	1.564344	2.561072	0.000000	1.515750	3.390876	91.994595	-72.727612	88.880000	13490.000000
24649	87.974189	88.070829	-0.096640	3.936719	1.691149	4.623534	5.470137	2.831168	1.000000	70.699324	-64.209038	59.000000	13183.000000
11655	86.558158	86.624894	-0.066736	2.340807	3.702344	0.610516	1.494864	1.238160	12.127903	82.970112	-75.168245	46.660304	13488.000000
13738	89.520002	89.267298	0.252704	2.635129	2.161140	2.792262	0.953150	0.981828	3.051477	47.413896	-75.993393	63.320000	11889.000000
6470	88.241378	88.289411	-0.048033	2.374066	1.453908	2.152878	0.412380	2.589082	1.000000	88.916565	-78.676739	51.800000	12628.000000
20451	88.116122	88.444931	-0.328809	2.964247	1.193720	3.026269	2.414582	0.698431	1.000000	74.037923	-64.512153	71.240000	12626.000000
18700	86.854378	86.877435	-0.023057	1.963660	4.538897	2.039648	2.480414	2.010911	4.000000	89.913645	-78.213147	53.960000	13286.000000
9337	88.935728	88.889501	0.046226	3.352554	1.864654	3.733393	4.835901	3.266117	1.000000	84.922417	-85.180000	55.760000	12401.000000
24455	86.817403	86.576878	0.240525	0.850757	1.798643	2.838840	0.791808	1.022432	8.268137	86.000000	-80.029018	87.800000	13322.000000
4520	87.334715	87.421290	-0.086575	4.258967	2.354481	1.568419	0.480729	4.246062	1.000000	77.609610	-65.191892	43.880000	13409.000000
