6001	88.870483	88.941645	-0.071162	2.053715	1.663510	2.068231	4.172226	1.244239	1.252340	88.604151	-88.298200	91.400000	11889.000000
6002	88.801813	88.775237	0.026576	0.994398	1.302964	2.551414	0.419612	0.544913	1.232339	82.570557	-83.947363	73.040000	11889.000000
6003	88.628175	88.790026	-0.161851	2.727628	2.707304	1.959434	3.435420	0.653256	4.422951	80.775875	-83.004930	88.160000	11889.000000
6004	88.770960	88.961176	-0.190216	1.835096	1.469710	2.286150	2.883275	1.221049	5.627229	82.584459	-84.984876	86.360000	11889.000000
6005	89.188315	89.112246	0.076069	1.709094	0.960896	3.220738	1.946662	1.498815	3.445993	93.610716	-82.123034	83.120000	11889.000000
6006	89.340555	89.052571	0.287983	2.511747	1.757085	3.722447	4.119897	2.786568	2.000000	73.017511	-80.759513	81.680000	11889.000000
6007	89.145741	88.928139	0.217602	2.328275	2.146790	2.819639	2.726136	1.894172	2.000000	61.948198	-76.274685	82.400000	11889.000000
6008	89.060562	89.123480	-0.062918	2.421089	1.815115	3.157383	4.467773	1.949657	1.216216	69.388905	-80.079161	88.520000	11889.000000
6009	89.192004	89.118812	0.073192	3.997412	2.012866	3.016738	4.228620	4.044176	3.000000	81.766892	-77.608593	88.160000	11889.000000
6010	89.170074	88.998436	0.171638	2.572866	1.414201	2.413401	0.861835	2.086551	3.000000	24.736110	-83.386331	91.760000	11889.000000
6011	89.270109	89.251448	0.018661	3.775284	1.324584	3.333618	2.101875	4.228522	2.000000	40.531615	-81.601460	89.960000	11889.000000
6012	89.399822	88.939452	0.460371	2.576518	1.477584	2.364413	2.249579	1.771150	1.000000	46.000000	-78.137223	88.160000	11889.000000
6013	88.723127	88.793621	-0.070495	2.451967	2.259447	2.139464	2.147179	0.630683	2.357274	69.541689	-84.400525	87.800000	11889.000000
6014	88.777928	88.748575	0.029353	0.772019	0.666173	1.643454	0.875487	0.236209	3.326795	89.496092	-85.891903	86.000000	11889.000000
6015	88.694878	88.715432	-0.020555	0.515872	0.513496	2.170152	1.449879	1.221453	4.000000	81.571880	-89.632470	80.240000	11889.000000
6016	89.206846	89.094037	0.112809	2.877444	1.813579	4.707122	3.661720	4.732144	2.000000	58.667954	-83.207867	78.440000	11889.000000
6017	89.363580	89.279985	0.083595	2.033419	1.126529	3.470942	3.079807	2.161263	5.099015	92.220077	-78.714234	69.800000	11889.000000
6018	89.073190	89.038283	0.034906	2.331444	2.459597	2.528710	2.418754	2.563132	7.071574	60.561562	-85.234922	78.080000	11889.000000
6019	88.973627	88.900500	0.073127	1.365825	3.606093	2.996623	2.160661	0.670211	18.000000	85.408897	-85.104930	61.880000	11889.000000
6020	88.683203	88.570434	0.112769	1.010238	1.640688	2.543715	1.979930	1.184020	3.218658	85.000000	-90.002038	77.720000	11889.000000
6021	89.052432	89.035610	0.016822	1.841952	0.083039	1.463545	3.999572	1.788741	5.000000	82.587119	-82.899526	84.920000	11889.000000
6022	89.080317	88.870347	0.209970	1.257679	1.394441	1.979435	4.007514	1.318597	1.057305	69.897169	-89.094446	88.520000	11889.000000
6023	88.562549	88.467329	0.095220	1.365156	2.183129	1.712408	2.868040	0.225913	6.000000	88.413438	-90.165642	89.960000	11889.000000
6024	89.104054	88.825649	0.278405	2.109077	1.397124	1.930758	4.849363	2.040635	4.103518	71.501919	-78.012066	89.240000	11889.000000
6025	89.051415	89.121354	-0.069939	1.725497	1.124954	2.817699	1.042884	0.963358	4.031282	80.110392	-73.406019	73.760000	11889.000000
6026	89.126010	89.006062	0.119948	1.620533	0.209369	1.373201	2.742424	0.656960	2.000000	77.494955	-76.063467	89.600000	11889.000000
6027	88.894070	88.743567	0.150503	2.555167	2.315748	1.458967	2.562852	0.106406	3.017728	88.401586	-83.076491	90.680000	11889.000000
6028	88.792838	88.802868	-0.010029	2.581685	3.193324	2.592128	3.596323	0.646904	2.211594	87.943715	-77.248792	78.080000	11889.000000
6029	88.846356	89.058076	-0.211720	2.432132	1.749569	2.575822	2.609444	0.852510	1.160910	83.206380	-71.838001	81.680000	11889.000000
6030	88.868048	88.866604	0.001444	1.754717	1.551499	2.115161	1.194700	0.948262	5.017672	69.419939	-78.938477	79.160000	11889.000000
6031	89.211861	89.039219	0.172642	2.135396	2.034884	2.779095	3.416864	1.437200	1.098433	75.964368	-80.684466	80.600000	11889.000000
6032	89.244795	89.019152	0.225643	1.829103	1.199220	1.993244	2.083620	1.023141	1.153011	71.418124	-78.268649	80.960000	11889.000000
6033	88.972362	88.942514	0.029848	1.467751	1.785501	3.737652	1.505039	0.767806	14.289417	98.957098	-74.690919	64.760000	11889.000000
6034	88.964075	89.206182	-0.242107	2.848248	3.089372	4.386679	2.943127	1.316169	2.000000	84.000000	-76.678173	69.800000	11889.000000
6035	89.310134	89.126252	0.183882	2.037730	0.729177	1.608321	0.622973	1.516771	2.093602	70.711486	-75.042964	74.840000	11889.000000
6036	88.872765	89.112395	-0.239631	1.856494	1.125151	2.057808	1.697127	0.778595	3.000000	70.049860	-81.220000	84.920000	11889.000000
6037	89.011382	89.248329	-0.236947	3.647491	2.097288	1.482143	2.771776	0.423335	6.422951	86.796968	-80.441938	82.760000	11889.000000
6038	89.269288	88.969958	0.299329	1.808830	0.789139	1.848667	1.658926	0.929722	4.017638	51.462804	-82.356167	88.520000	11889.000000
6039	88.963444	89.027476	-0.064033	1.219994	0.038564	1.504561	1.620879	0.358666	4.165719	88.138452	-83.120955	86.360000	11889.000000
6040	89.179114	89.189239	-0.010125	2.076617	0.394474	1.670076	3.887766	1.431611	1.224324	48.216380	-86.398594	92.840000	11889.000000
6041	89.186989	89.363639	-0.176649	1.946352	0.559475	1.997762	3.754056	1.429442	1.026635	35.857865	-87.570140	94.280000	11889.000000
6042	89.233335	89.238029	-0.004694	2.162518	1.039587	2.507151	4.104457	2.474832	1.079794	26.659044	-88.707872	90.680000	11889.000000
6043	88.990149	89.085570	-0.095420	2.106967	0.886667	2.660840	3.616238	2.301150	2.000000	38.486178	-89.499228	92.120000	11889.000000
6044	88.830933	89.032465	-0.201533	1.474432	0.000000	1.865766	3.839137	1.222926	2.133934	87.633889	-89.427149	93.200000	11889.000000
6045	89.065789	88.942675	0.123114	0.896042	0.000000	1.626382	2.065457	0.393309	2.018882	92.780382	-88.467820	88.160000	11889.000000
6046	88.879297	88.864401	0.014895	0.964172	0.005400	1.445209	2.662091	0.976385	4.060785	88.906371	-89.663147	88.880000	11889.000000
6047	88.905435	88.702941	0.202494	1.656503	3.668331	2.838138	2.239395	0.447543	5.539101	91.207604	-92.277656	80.600000	11889.000000
6048	90.499692	89.477338	1.022353	3.523914	0.339996	2.274224	6.009491	3.661597	0.000000	74.681608	-85.846458	83.480000	11889.000000
6049	89.189594	89.254917	-0.065323	2.776498	1.392727	3.513539	4.691171	2.772537	4.102446	52.272929	-81.903623	78.800000	11889.000000
6050	89.543966	89.529746	0.014220	2.161692	0.437933	1.731763	4.536753	1.800382	1.409771	42.792339	-84.701555	85.280000	11889.000000
6051	89.202263	89.228587	-0.026324	1.657685	0.573464	1.485447	3.458566	0.664818	4.000000	90.040211	-78.300049	84.200000	11889.000000
